Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.064502e-006;1.682494e+002;168.732539;0.565445;74.469634;7.889337
1;150;7.617673e-006;2.268788e+002;226.605050;0.681653;92.203506;7.442104
2;200;8.929765e-006;2.849240e+002;285.408866;0.646099;110.649864;8.316256
3;250;1.019172e-005;3.420762e+002;341.680258;0.680093;130.807032;7.484782
4;300;1.144661e-005;3.990455e+002;398.082457;0.641180;148.618432;9.301070
5;350;1.265293e-005;4.564639e+002;456.671887;0.643649;167.821693;8.683700
6;400;1.395432e-005;5.132561e+002;513.570657;0.736363;183.894684;7.665965
7;450;1.507631e-005;5.683120e+002;567.823244;0.700817;203.560272;8.353466
8;500;1.616178e-005;6.305760e+002;630.409835;0.679349;223.845734;7.755694
9;550;1.712434e-005;6.924119e+002;692.346409;0.715070;245.369604;7.876839
10;600;1.830163e-005;7.602152e+002;760.372036;0.749121;265.195604;10.400067
11;650;1.931399e-005;8.395499e+002;839.819117;0.722104;286.791887;8.715413
12;700;2.027297e-005;9.212108e+002;921.202196;0.810848;310.483822;8.483938
13;750;2.123396e-005;1.003520e+003;1003.583330;0.802981;334.703065;12.350002
14;800;2.232699e-005;1.089890e+003;1089.910921;0.831116;362.007189;8.073045
15;850;2.316930e-005;1.161863e+003;1161.877773;0.885023;385.324771;14.706619
16;900;2.406563e-005;1.227026e+003;1226.638042;0.873549;405.340829;12.180766
