Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.630999e-006;9.305122e+001;93.105525;0.660874;-58.744971;8.696619
1;150;2.083679e-006;1.238736e+002;123.995148;0.508455;-72.627911;7.134486
2;200;2.541312e-006;1.596255e+002;160.243854;0.629609;55.330006;5.872869
3;250;3.024403e-006;1.996204e+002;199.284023;0.604204;64.817540;6.203175
4;300;3.567429e-006;2.375279e+002;237.596641;0.627502;77.196673;6.483708
5;350;4.148286e-006;2.801429e+002;279.737841;0.587975;86.721103;5.018308
6;400;4.847971e-006;3.321736e+002;331.553116;0.649610;100.147049;5.760012
7;450;5.632784e-006;3.895703e+002;390.292039;0.696793;114.517034;7.348874
8;500;6.533404e-006;4.543857e+002;454.116830;0.634137;130.659867;5.355934
9;550;7.716636e-006;5.286187e+002;528.782295;0.580503;151.748922;5.515560
10;600;9.134357e-006;6.136196e+002;613.460401;0.648675;172.885546;6.148034
11;650;1.087521e-005;7.150711e+002;714.897420;0.693184;199.981993;5.506791
12;700;1.296008e-005;8.393008e+002;838.521657;0.780619;232.015728;6.605968
13;750;1.535529e-005;9.883954e+002;987.821166;0.723616;268.324999;7.274388
14;800;1.796435e-005;1.165826e+003;1165.819789;0.791780;315.470742;5.612710
15;850;2.081371e-005;1.386472e+003;1387.127791;0.790144;372.197015;5.155904
16;900;2.367748e-005;1.630687e+003;1630.721989;0.960997;435.875446;5.796349
