Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-1.524304e-05,1585.196238972641,1585.196238972641,522.9748743718593,1.8044592560600667,1.0261400010224047,1.0261400010224047
1,-850.0,-1.448641e-05,1487.6243082077046,1487.6243082077046,495.95979899497485,1.8776899959478053,1.2093920385841705,1.2093920385841705
2,-800.0,-1.380526e-05,1395.9096996091569,1395.9096996091569,470.1105527638191,1.7057377119673254,0.6875463008654839,0.6875463008654839
3,-750.0,-1.312238e-05,1276.7177576772751,1276.7177576772751,437.0251256281407,2.330727644569688,0.6766986552447322,0.6766986552447322
4,-700.0,-1.241886e-05,1177.7346644332774,1177.7346644332774,409.2462311557789,2.774045305965151,0.7378613342165009,0.7378613342165009
5,-650.0,-1.178365e-05,1088.48016080402,1088.48016080402,381.6281407035176,2.710884460196481,0.7062401862086982,0.7062401862086982
6,-600.0,-1.112564e-05,1015.594023450586,1015.594023450586,359.15577889447235,2.189914054199596,0.4324434960568308,0.4324434960568308
7,-550.0,-1.046325e-05,935.5458537130093,935.5458537130093,333.86934673366835,2.0802712273971617,0.47547273519504246,0.47547273519504246
8,-500.0,-1.020007e-05,862.0910240089333,862.0910240089333,310.39195979899495,1.9271543715712762,0.6131628272638502,0.6131628272638502
9,-450.0,-9.590798e-06,790.680495812395,790.680495812395,285.3467336683417,1.7448001640239246,0.6089768338452516,0.6089768338452516
10,-400.0,-8.67504e-06,723.0415901730875,723.0415901730875,262.99497487437185,1.3826909273119148,0.45761466770534864,0.45761466770534864
11,-350.0,-7.831927e-06,641.7386845337799,641.7386845337799,232.88442211055278,1.30758357521062,0.40602346619907786,0.40602346619907786
12,-300.0,-7.076324e-06,568.3627560022331,568.3627560022331,207.11557788944722,1.1787042423660672,0.4104156328109134,0.4104156328109134
13,-250.0,-6.303424e-06,484.88395756560567,484.88395756560567,176.0,1.2517866163858948,0.3903713159039841,0.3903713159039841
14,-200.0,-5.402943e-06,404.75760134003343,404.75760134003343,145.84924623115577,1.1485851917348595,0.36609473691573413,0.36609473691573413
15,-150.0,-4.531182e-06,322.4239955332216,322.4239955332216,115.77889447236181,1.147164339709375,0.3626671753566155,0.3626671753566155
16,-100.0,-3.566879e-06,236.78802903405912,236.78802903405912,84.38190954773869,1.0728881706034368,0.32980719369491596,0.32980719369491596
