Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.410591e-006;7.121865e+001;71.234751;0.900641;64.710716;11.301259
1;150;4.424156e-006;9.821680e+001;98.366866;0.734028;74.344585;11.769777
2;200;5.481453e-006;1.260731e+002;125.762851;0.774064;83.010940;13.352228
3;250;6.582692e-006;1.527722e+002;152.957975;0.743926;99.259062;14.605524
4;300;7.731142e-006;1.826366e+002;183.318550;0.730402;110.458491;9.891894
5;350;9.050670e-006;2.216221e+002;221.252740;0.669852;118.082764;9.568145
6;400;1.041542e-005;2.555373e+002;255.487046;0.820901;130.131054;11.796943
7;450;1.187720e-005;2.982328e+002;298.951187;0.798238;147.822357;13.652298
8;500;1.352137e-005;3.520229e+002;351.597861;0.842085;154.255140;11.286757
9;550;1.525193e-005;4.000610e+002;400.060297;0.650282;174.216379;10.594090
10;600;1.718646e-005;4.483986e+002;448.742924;0.911656;193.926729;12.687109
11;650;1.911928e-005;4.953232e+002;495.996205;0.805104;211.978642;12.392241
12;700;2.139896e-005;5.509274e+002;550.581413;0.806693;230.700803;10.867538
13;750;2.365833e-005;6.190677e+002;618.713742;0.787226;249.407022;12.598338
14;800;2.603384e-005;6.935595e+002;694.282830;0.831324;265.249427;10.592858
15;850;2.838234e-005;7.721268e+002;772.432478;0.812091;287.787587;9.321879
16;900;3.085175e-005;8.325248e+002;832.100189;0.811234;314.995785;11.900119
