Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.310609e-006;9.368818e+001;93.196662;0.843305;30.818500;16.051926
1;150;4.148057e-006;1.280563e+002;128.021596;0.773008;66.231004;11.660004
2;200;4.978849e-006;1.635848e+002;163.401856;0.667240;78.574022;9.990463
3;250;5.794986e-006;2.005345e+002;200.431481;0.756499;88.340154;9.987002
4;300;6.633175e-006;2.413549e+002;241.189416;0.727018;102.585390;9.950852
5;350;7.497807e-006;2.792272e+002;278.655217;0.796950;115.757581;11.059893
6;400;8.395986e-006;3.226126e+002;322.407990;0.805739;130.178201;12.632357
7;450;9.332739e-006;3.655421e+002;365.818859;0.742856;145.064415;12.374875
8;500;1.029345e-005;4.131377e+002;413.120957;0.759441;158.712368;12.747376
9;550;1.131000e-005;4.645848e+002;464.271662;0.646656;175.727997;9.587030
10;600;1.238366e-005;5.206279e+002;520.232356;0.847037;193.084092;11.640010
11;650;1.344490e-005;5.744412e+002;574.571309;0.826057;208.689302;9.525003
12;700;1.463085e-005;6.324167e+002;631.341424;0.811788;226.963339;9.830484
13;750;1.585937e-005;6.962116e+002;696.374487;0.807010;248.342450;10.140455
14;800;1.712083e-005;7.674221e+002;766.851142;0.814782;272.783161;9.714996
15;850;1.842003e-005;8.376211e+002;838.465470;0.821697;294.644242;10.638002
16;900;1.976851e-005;9.078328e+002;907.001526;0.920690;317.351715;10.224169
