Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;8.552357e-006;2.140410e+002;228.845904;0.718276;83.790908;8.428167
1;150;1.059691e-005;3.044147e+002;318.829172;0.644073;103.743496;8.444101
2;200;1.251310e-005;3.898678e+002;404.561422;0.637782;125.447168;8.773840
3;250;1.392338e-005;4.858741e+002;499.852556;0.713893;150.380326;11.774294
4;300;1.527558e-005;5.986305e+002;613.585474;0.727623;178.900793;6.861464
5;350;1.636277e-005;6.962509e+002;710.958582;0.665730;205.905758;8.095180
6;400;1.723545e-005;7.530334e+002;770.443016;0.862878;224.718490;10.026401
7;450;1.822694e-005;8.025778e+002;820.496139;0.705931;236.395946;10.047878
8;500;1.906458e-005;8.486451e+002;867.365286;0.683995;250.251371;7.344244
9;550;1.993390e-005;8.864598e+002;904.922513;0.718169;261.073004;8.777742
10;600;2.093451e-005;9.219633e+002;939.192414;0.661075;270.295090;8.642382
11;650;2.186136e-005;9.557691e+002;974.566933;0.735122;279.374114;9.681814
12;700;2.294983e-005;9.818341e+002;1001.431197;0.775762;289.174621;9.447254
13;750;2.421375e-005;1.006819e+003;1026.886016;0.766076;293.013472;9.447968
14;800;2.589504e-005;1.037779e+003;1057.559545;0.743637;303.158033;8.225040
15;850;2.726261e-005;1.061417e+003;1082.175905;0.818276;309.822634;7.567372
16;900;2.927100e-005;1.090018e+003;1111.005852;0.731696;316.714683;8.961019
