Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.635254e-006;1.112310e+002;97.566918;0.844770;41.232000;11.032359
1;150;2.100374e-006;1.523535e+002;138.502699;0.711619;67.145982;8.167712
2;200;2.539286e-006;1.925312e+002;177.795479;0.701358;81.072057;10.644191
3;250;2.931650e-006;2.339449e+002;219.887082;0.668554;92.919598;14.196494
4;300;3.418613e-006;2.820520e+002;266.972535;0.742485;111.431060;13.548713
5;350;3.960665e-006;3.288799e+002;305.502158;0.749375;125.360182;10.798841
6;400;4.506096e-006;3.815921e+002;358.660824;0.798900;142.282495;11.938880
7;450;5.094943e-006;4.319380e+002;408.892946;0.810226;158.020155;11.844328
8;500;5.643573e-006;4.893011e+002;463.690824;0.788488;177.676479;12.041026
9;550;6.474153e-006;5.523395e+002;529.185739;0.655751;197.111270;13.647346
10;600;7.391897e-006;6.212209e+002;597.495579;0.801006;215.620875;11.699541
11;650;8.485757e-006;7.028707e+002;678.428730;0.799694;240.001657;10.671402
12;700;9.684469e-006;7.865256e+002;763.745916;0.741897;268.190188;11.832304
13;750;1.100048e-005;8.747104e+002;851.570541;0.794581;292.383046;12.116440
14;800;1.264834e-005;9.714523e+002;945.089218;0.885952;321.521064;11.842532
15;850;1.439000e-005;1.079055e+003;1052.901752;0.858715;353.663796;14.992943
16;900;1.613677e-005;1.203173e+003;1176.299906;0.861766;386.528755;11.787087
