Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.567207e-006;1.807161e+002;182.204100;0.396887;64.682516;2.893587
1;150;7.265689e-006;2.422281e+002;244.496322;0.384816;87.083514;3.447209
2;200;8.758626e-006;3.030844e+002;305.648688;0.408491;108.883298;3.505192
3;250;1.004733e-005;3.631382e+002;366.005831;0.399501;131.519436;3.784044
4;300;1.134341e-005;4.207763e+002;424.225451;0.446235;151.413250;3.208628
5;350;1.261161e-005;4.798790e+002;483.506168;0.467224;173.643085;3.350663
6;400;1.386044e-005;5.400686e+002;544.315628;0.464464;195.125880;3.034879
7;450;1.509033e-005;5.995219e+002;604.197775;0.447494;217.569140;3.348354
8;500;1.631115e-005;6.559357e+002;660.449509;0.411948;239.208806;3.063376
9;550;1.749870e-005;7.091288e+002;714.393408;0.432129;259.233436;3.424934
10;600;1.872964e-005;7.646138e+002;769.958617;0.487182;278.651362;3.189633
11;650;1.994561e-005;8.299844e+002;836.229521;0.500349;300.095848;3.198231
12;700;2.102906e-005;8.919700e+002;898.547096;0.502725;322.504323;2.950861
13;750;2.239595e-005;9.469801e+002;953.935198;0.485793;342.270639;2.818225
14;800;2.361155e-005;1.005819e+003;1013.677111;0.579338;362.208877;2.956263
15;850;2.506765e-005;1.065310e+003;1073.187884;0.557557;382.046752;2.849206
16;900;2.628159e-005;1.130706e+003;1139.132266;0.633731;401.750429;2.776438
