Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.296076e-006;8.235598e+001;87.925747;0.715313;29.725653;9.242615
1;150;2.887064e-006;1.144646e+002;120.509826;0.719069;69.573638;10.597454
2;200;3.420158e-006;1.424857e+002;150.588483;0.690416;85.582712;12.293941
3;250;3.959576e-006;1.775633e+002;185.137982;0.754044;96.719774;14.408622
4;300;4.500353e-006;2.176962e+002;222.183874;0.726146;109.548886;17.271692
5;350;5.038664e-006;2.490082e+002;252.403817;0.797186;128.014625;17.333069
6;400;5.586696e-006;2.868477e+002;291.237669;0.687403;130.557944;14.691449
7;450;6.177133e-006;3.241329e+002;328.035081;0.782167;148.268845;15.161489
8;500;6.806124e-006;3.572404e+002;361.810790;0.757177;161.085235;11.577616
9;550;7.478054e-006;3.895847e+002;396.880068;0.885199;173.930060;10.823226
10;600;8.153299e-006;4.263883e+002;435.197058;0.836224;188.871419;14.597653
11;650;8.974406e-006;4.668917e+002;475.404699;0.845611;204.402081;15.963022
12;700;9.826636e-006;5.161478e+002;525.342893;0.704664;221.445549;13.813107
13;750;1.077223e-005;5.737112e+002;579.539015;0.724382;239.134204;15.083109
14;800;1.186726e-005;6.327545e+002;637.973699;0.901935;256.225590;13.177636
15;850;1.302201e-005;6.882327e+002;692.666418;0.782474;285.267970;16.493560
16;900;1.427765e-005;7.369275e+002;740.678066;0.879026;300.163872;13.063249
