Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.954673e-006;7.011916e+001;70.321682;0.666716;34.174540;6.366903
1;150;6.570092e-006;9.704522e+001;96.658891;0.713692;40.095830;6.576324
2;200;8.247376e-006;1.274613e+002;127.368266;0.760638;48.832396;6.855110
3;250;1.002256e-005;1.614717e+002;161.664643;0.714207;56.748166;8.172373
4;300;1.193431e-005;1.961727e+002;196.133134;0.644164;67.523808;7.465760
5;350;1.402787e-005;2.354429e+002;235.585542;0.666236;73.257217;7.162651
6;400;1.618993e-005;2.776857e+002;277.650370;0.661936;85.175127;6.466324
7;450;1.843362e-005;3.245428e+002;324.640987;0.768710;98.698058;7.574844
8;500;2.097734e-005;3.752002e+002;374.951698;0.696650;113.146219;9.081794
9;550;2.362846e-005;4.252472e+002;425.211727;0.813963;127.405875;7.002209
10;600;2.632392e-005;4.826787e+002;483.414559;0.840938;139.688302;5.994962
11;650;2.911884e-005;5.424149e+002;542.410211;0.759853;154.782110;6.821188
12;700;3.215852e-005;6.128737e+002;613.252062;0.729619;175.583300;8.805162
13;750;3.522854e-005;6.930338e+002;693.012760;0.760942;200.394121;9.019478
14;800;3.839421e-005;7.709577e+002;770.701539;0.775459;216.978818;9.627173
15;850;4.174242e-005;8.581705e+002;858.648077;0.839388;237.374514;7.899525
16;900;4.474517e-005;9.409637e+002;940.789464;0.790069;259.513378;6.437653
