Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.779463e-006;1.495293e+002;155.781372;0.360644;71.042914;4.307155
1;150;4.708204e-006;2.037717e+002;209.640070;0.454926;92.228620;4.020375
2;200;5.549671e-006;2.621069e+002;267.475972;0.367707;113.951505;3.650626
3;250;6.339213e-006;3.172875e+002;322.939978;0.432604;133.336492;3.795235
4;300;7.137435e-006;3.711659e+002;375.788587;0.447768;155.098676;3.630268
5;350;7.922859e-006;4.249970e+002;429.860383;0.445384;175.245179;3.262244
6;400;8.644048e-006;4.775694e+002;482.666415;0.387650;195.558476;3.944484
7;450;9.411570e-006;5.326363e+002;537.966646;0.406113;217.535706;4.038390
8;500;1.015377e-005;5.902093e+002;595.319826;0.402045;239.285726;3.584626
9;550;1.090811e-005;6.452549e+002;651.263529;0.490014;259.605756;4.044989
10;600;1.169183e-005;6.995517e+002;704.445105;0.417409;281.712763;3.614687
11;650;1.246270e-005;7.568500e+002;762.622728;0.374482;299.859312;4.086990
12;700;1.331877e-005;8.183779e+002;824.138128;0.456020;321.260790;3.931730
13;750;1.412314e-005;8.845385e+002;890.070184;0.477607;345.568837;4.526817
14;800;1.494854e-005;9.453261e+002;950.662129;0.359866;365.682730;3.664210
15;850;1.582749e-005;1.007288e+003;1013.783440;0.403385;387.447966;4.272482
16;900;1.671098e-005;1.077339e+003;1082.842709;0.421496;409.135141;3.722307
