Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.896862e-006;2.021654e+002;198.050039;0.404562;77.041293;3.711133
1;150;4.928092e-006;2.793689e+002;275.422536;0.384524;102.981639;3.928847
2;200;5.828433e-006;3.559419e+002;351.296899;0.447011;126.119318;4.097896
3;250;6.722322e-006;4.306021e+002;426.862406;0.435843;153.151505;3.699503
4;300;7.540697e-006;5.061554e+002;501.720367;0.513404;177.148887;3.820541
5;350;8.340196e-006;5.845621e+002;579.427047;0.473521;202.466390;4.460601
6;400;9.148698e-006;6.638060e+002;659.865372;0.394909;227.471279;3.765282
7;450;9.869340e-006;7.450841e+002;740.649276;0.443157;252.124267;3.986165
8;500;1.058037e-005;8.324578e+002;828.263481;0.438037;279.407846;3.827564
9;550;1.121152e-005;9.245394e+002;920.621842;0.544308;308.221519;3.730953
10;600;1.185865e-005;1.019411e+003;1014.735830;0.453163;335.925960;3.051333
11;650;1.255705e-005;1.118613e+003;1113.495675;0.440517;366.648328;3.562235
12;700;1.316457e-005;1.220499e+003;1215.542423;0.504148;398.591497;3.982345
13;750;1.368140e-005;1.320265e+003;1316.017917;0.543809;429.208486;3.598373
14;800;1.439192e-005;1.408698e+003;1403.431235;0.490773;457.325886;4.122225
15;850;1.486580e-005;1.482257e+003;1476.513049;0.584586;478.768571;3.957226
16;900;1.565689e-005;1.538658e+003;1533.709392;0.589890;497.870710;4.243011
