Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.573078e-006;2.175459e+002;205.466265;0.729340;110.078163;12.662329
1;150;8.410284e-006;2.948636e+002;282.563387;0.930025;134.931424;22.519230
2;200;1.099619e-005;3.664046e+002;353.376578;0.886114;162.247892;22.596501
3;250;1.294731e-005;4.380118e+002;423.145484;0.852450;187.290261;19.618511
4;300;1.421090e-005;5.120001e+002;496.310937;1.267608;213.156103;23.085610
5;350;1.594687e-005;5.837436e+002;569.965585;0.766801;225.013492;18.155363
6;400;1.729798e-005;6.461328e+002;628.833692;0.961723;251.556786;21.956027
7;450;1.851497e-005;7.269662e+002;710.063377;0.882511;269.378598;13.741523
8;500;2.050290e-005;7.872142e+002;770.067281;0.860798;290.831495;17.850183
9;550;2.244855e-005;8.628094e+002;849.080621;0.967945;313.434452;16.281642
10;600;2.472480e-005;9.448103e+002;927.348130;0.978443;338.315265;14.865980
11;650;2.673151e-005;1.055392e+003;1037.693190;1.078794;371.609140;22.991503
12;700;2.858110e-005;1.151890e+003;1137.822867;0.879370;392.161197;20.193979
13;750;3.029773e-005;1.258678e+003;1241.981500;1.056371;425.670555;21.329919
14;800;3.220815e-005;1.351258e+003;1333.120397;1.035457;451.418911;20.707940
15;850;3.388883e-005;1.428589e+003;1409.795176;1.295875;476.211447;23.808204
16;900;3.581770e-005;1.490575e+003;1481.539322;1.321298;491.084001;22.777164
