Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.110203e-006;2.401930e+002;234.859212;0.649936;91.836151;6.450438
1;150;6.376410e-006;3.311838e+002;326.053548;0.744532;121.419883;6.658809
2;200;7.619381e-006;4.193551e+002;414.719378;0.549328;147.694883;5.825582
3;250;8.711133e-006;5.052713e+002;500.401542;0.665581;176.312515;5.897187
4;300;9.738708e-006;5.936006e+002;589.315149;0.647495;203.508600;6.441339
5;350;1.074915e-005;6.853121e+002;681.011405;0.643531;233.237146;8.038574
6;400;1.166312e-005;7.816785e+002;777.589040;0.765705;261.854614;6.135482
7;450;1.249648e-005;8.827288e+002;877.976617;0.743472;291.925539;6.194347
8;500;1.329677e-005;9.914006e+002;986.458764;0.768266;324.206615;6.835430
9;550;1.396420e-005;1.104393e+003;1098.869294;0.788709;358.083504;5.243041
10;600;1.460312e-005;1.213176e+003;1208.018763;0.883623;390.292360;6.443372
11;650;1.522340e-005;1.301859e+003;1297.384212;0.926998;421.529565;6.213548
12;700;1.578130e-005;1.372142e+003;1366.382642;0.972907;442.146041;5.241720
13;750;1.644225e-005;1.434879e+003;1430.521031;0.766366;462.974893;5.793960
14;800;1.693241e-005;1.487275e+003;1482.043063;0.832646;478.436840;4.887399
15;850;1.758425e-005;1.537490e+003;1532.322655;0.952472;495.277540;4.745610
16;900;1.802401e-005;1.579086e+003;1573.954776;0.883457;510.150801;5.426993
