Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.702039e-005;1.522267e+002;157.830864;0.479163;54.307372;2.599291
1;150;2.125468e-005;1.995586e+002;205.753382;0.492473;64.375000;2.064276
2;200;2.515424e-005;2.440412e+002;250.490783;0.515542;77.114476;1.989232
3;250;2.887249e-005;2.877838e+002;294.576460;0.442810;88.921878;1.963648
4;300;3.249969e-005;3.340180e+002;340.887422;0.451422;101.246816;1.914399
5;350;3.610051e-005;3.817060e+002;388.870642;0.549676;114.150823;2.109064
6;400;3.990074e-005;4.337492e+002;441.010154;0.516267;128.511394;1.671525
7;450;4.385554e-005;4.868192e+002;494.361920;0.453547;142.638062;1.918714
8;500;4.818001e-005;5.441219e+002;552.418283;0.448126;159.367496;1.744662
9;550;5.193192e-005;5.945822e+002;602.939414;0.543038;173.435943;2.102235
10;600;5.608327e-005;6.468119e+002;655.652399;0.509336;188.804900;2.042423
11;650;6.086271e-005;6.976443e+002;707.054788;0.592728;202.052207;1.769398
12;700;6.602213e-005;7.470933e+002;757.128883;0.597901;216.237470;1.815115
13;750;7.198374e-005;7.885707e+002;798.452955;0.689924;226.275537;2.089669
14;800;7.920471e-005;8.447290e+002;854.607716;0.579728;244.652604;1.821130
15;850;8.831227e-005;8.913802e+002;901.971128;0.614214;256.796007;1.962828
16;900;9.697756e-005;9.541476e+002;964.749126;0.533740;274.798560;1.743241
