Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;7.536751e-006;1.352025e+002;135.463312;0.511902;61.464481;5.695111
1;150;9.527632e-006;1.860369e+002;185.937005;0.577009;79.347309;6.624743
2;200;1.127482e-005;2.295685e+002;229.488485;0.554659;95.708700;7.358097
3;250;1.297766e-005;2.717602e+002;271.751885;0.515986;113.586363;5.019426
4;300;1.468799e-005;3.160853e+002;316.500806;0.638138;127.702061;4.296751
5;350;1.637546e-005;3.643861e+002;364.122771;0.576140;144.249268;5.244338
6;400;1.784803e-005;4.119643e+002;411.987170;0.619629;160.968068;5.066928
7;450;1.948858e-005;4.599905e+002;460.190275;0.696059;178.464887;5.399657
8;500;2.112032e-005;5.098914e+002;510.043506;0.631183;193.717538;6.602352
9;550;2.273794e-005;5.625358e+002;562.375966;0.617867;209.929562;5.022141
10;600;2.425571e-005;6.094221e+002;609.549462;0.831322;227.609705;5.641352
11;650;2.601466e-005;6.549092e+002;654.610841;0.680813;242.985966;5.852251
12;700;2.753937e-005;7.094007e+002;708.985949;0.736630;261.242390;5.824497
13;750;2.955157e-005;7.698221e+002;769.443311;0.665413;279.177109;6.862643
14;800;3.123717e-005;8.264950e+002;825.790263;0.621814;298.924070;5.322134
15;850;3.313887e-005;8.858048e+002;884.898902;0.777555;317.963727;6.849543
16;900;3.487514e-005;9.521033e+002;952.405322;0.772502;337.155126;5.731402
