Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.109162e-006;1.593193e+002;159.773266;0.573599;58.814183;10.423545
1;150;6.427558e-006;2.242803e+002;224.411151;0.591082;76.762183;7.699057
2;200;7.658546e-006;2.907044e+002;290.743336;0.625458;96.261520;10.496135
3;250;8.771153e-006;3.554643e+002;355.743061;0.698260;111.820260;8.207760
4;300;9.837085e-006;4.310829e+002;431.512951;0.643180;131.222025;10.009989
5;350;1.076105e-005;5.114709e+002;511.556166;0.592045;151.103768;7.882375
6;400;1.159899e-005;5.959153e+002;595.622320;0.658854;173.977430;7.603505
7;450;1.226691e-005;6.861393e+002;685.948858;0.686328;198.526124;8.358789
8;500;1.294672e-005;7.577613e+002;757.619946;0.650280;220.134631;9.572328
9;550;1.358136e-005;8.155864e+002;815.436095;0.631980;235.324925;9.411124
10;600;1.418406e-005;8.645867e+002;865.020718;0.744897;249.415802;10.020285
11;650;1.488264e-005;9.082474e+002;908.007240;0.868151;261.239781;10.379774
12;700;1.539593e-005;9.389026e+002;939.009194;0.736026;272.240665;9.348235
13;750;1.603570e-005;9.641338e+002;964.177374;0.749504;280.615967;7.361908
14;800;1.689181e-005;9.838901e+002;983.553594;0.666616;284.288598;7.983219
15;850;1.781029e-005;1.007156e+003;1007.480760;0.850831;291.568232;8.126492
16;900;1.885769e-005;1.029512e+003;1029.088410;0.700498;293.650743;8.430211
