Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.218847e-006;7.175313e+001;71.791694;0.617151;54.460744;10.849704
1;150;4.211322e-006;9.873344e+001;99.510130;0.642052;42.871321;10.027052
2;200;5.238820e-006;1.277160e+002;127.433966;0.711524;72.435728;10.238156
3;250;6.322217e-006;1.576540e+002;157.943035;0.656698;82.474290;13.593213
4;300;7.489255e-006;1.905174e+002;191.054619;0.658682;93.592028;10.920286
5;350;8.748653e-006;2.303387e+002;230.042594;0.663881;106.735398;9.398334
6;400;1.015234e-005;2.703274e+002;270.397469;0.803198;122.593108;9.604779
7;450;1.174642e-005;3.109074e+002;310.515466;0.698864;133.691054;11.096596
8;500;1.344033e-005;3.599511e+002;359.798441;0.693176;150.145929;11.622883
9;550;1.530945e-005;4.089336e+002;409.172605;0.675366;166.626308;15.407718
10;600;1.738203e-005;4.638052e+002;463.453018;0.743018;183.733266;10.760915
11;650;1.965499e-005;5.198291e+002;519.710909;0.682685;204.706810;10.864899
12;700;2.199260e-005;5.899888e+002;589.702429;0.746530;224.789904;10.199034
13;750;2.456693e-005;6.545333e+002;654.172014;0.723060;247.281086;9.120022
14;800;2.733286e-005;7.225683e+002;722.341801;0.784195;278.424927;11.289493
15;850;3.015015e-005;7.953134e+002;795.436049;0.764890;301.629078;13.180374
16;900;3.299303e-005;8.908842e+002;891.195010;0.953130;323.143942;12.885456
