Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.011152e-006;1.998883e+002;199.861588;0.684644;91.859047;13.590244
1;150;1.119669e-005;2.661982e+002;266.379668;0.637691;111.178164;15.026060
2;200;1.315639e-005;3.295140e+002;329.735184;0.690876;136.460509;12.950050
3;250;1.502082e-005;3.879532e+002;389.352418;0.833018;152.462137;15.442375
4;300;1.675113e-005;4.513539e+002;451.426272;0.591069;172.097863;13.062495
5;350;1.840198e-005;5.063081e+002;506.365839;0.677052;189.533684;13.685595
6;400;2.010796e-005;5.667951e+002;566.986403;0.738754;209.228825;12.002767
7;450;2.177595e-005;6.243113e+002;624.751753;0.706483;225.733179;15.084612
8;500;2.334923e-005;6.836602e+002;683.618223;0.647220;246.271609;12.840484
9;550;2.500264e-005;7.452433e+002;745.135225;0.665438;266.232293;20.299085
10;600;2.652936e-005;8.094199e+002;809.140485;0.789210;288.013235;9.722053
11;650;2.815745e-005;8.759476e+002;876.628051;0.791129;305.800328;15.454842
12;700;2.972817e-005;9.457805e+002;946.540530;0.778049;330.217126;18.100968
13;750;3.128658e-005;1.011747e+003;1012.133221;0.941535;349.381917;15.452967
14;800;3.277952e-005;1.074311e+003;1074.397430;0.892957;367.518138;11.665878
15;850;3.429351e-005;1.120276e+003;1121.132020;1.050496;387.960289;29.157376
16;900;3.573974e-005;1.151387e+003;1152.361096;1.210172;403.410918;13.437340
