Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.314060e-006;2.035334e+002;226.173007;0.796628;85.350685;7.964931
1;150;6.726876e-006;2.868996e+002;312.173277;0.833499;115.082409;11.845219
2;200;7.978086e-006;3.705571e+002;395.608934;0.925381;136.673777;10.585753
3;250;9.207099e-006;4.501001e+002;476.990407;0.992856;165.400496;12.458692
4;300;1.029421e-005;5.282973e+002;553.533273;0.977512;190.252623;14.999801
5;350;1.145967e-005;6.099416e+002;636.787108;0.929076;213.185093;8.402361
6;400;1.242254e-005;6.888016e+002;717.830564;0.821234;238.540736;12.296687
7;450;1.334906e-005;7.810071e+002;806.509291;0.860747;262.695474;8.797006
8;500;1.425911e-005;8.712404e+002;901.697213;0.927654;291.864070;10.222622
9;550;1.517282e-005;9.669074e+002;1001.122641;0.901382;318.195888;9.625527
10;600;1.596319e-005;1.068629e+003;1105.015944;0.938839;350.243382;13.553524
11;650;1.659746e-005;1.172677e+003;1206.356237;1.035435;382.133140;11.930683
12;700;1.729296e-005;1.254863e+003;1285.313989;0.993484;406.882642;11.172632
13;750;1.819070e-005;1.331936e+003;1358.843528;1.002811;429.385981;14.526691
14;800;1.857942e-005;1.351184e+003;1391.612363;1.365076;439.809904;10.772498
15;850;1.909643e-005;1.391429e+003;1429.049070;0.967288;455.111037;12.033957
16;900;2.001888e-005;1.443941e+003;1480.914516;0.950563;472.877864;14.760161
