Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.285147e-006;1.607545e+002;152.415611;0.677510;54.571527;6.820222
1;150;5.389439e-006;2.257241e+002;217.471623;0.699844;74.131905;7.492645
2;200;6.423230e-006;2.945208e+002;283.352979;0.632913;89.987270;7.355554
3;250;7.471122e-006;3.617403e+002;351.069272;0.670323;107.463566;7.018970
4;300;8.501835e-006;4.339005e+002;421.185850;0.686207;126.484728;6.502878
5;350;9.505387e-006;5.101781e+002;496.063470;0.757913;144.287170;6.233763
6;400;1.042895e-005;5.939778e+002;577.608067;0.608076;166.531392;6.983520
7;450;1.126990e-005;6.857988e+002;666.931069;0.596940;190.879926;8.959310
8;500;1.212637e-005;7.863046e+002;763.661755;0.749256;220.280979;7.484504
9;550;1.283650e-005;8.827067e+002;860.535116;0.692399;247.186194;7.636138
10;600;1.345786e-005;9.578722e+002;931.552253;0.806675;266.556606;7.982768
11;650;1.416713e-005;1.014398e+003;988.552767;0.784183;282.010656;6.824549
12;700;1.482252e-005;1.062341e+003;1033.313634;0.604698;295.183069;7.103837
13;750;1.551161e-005;1.105531e+003;1077.706162;0.777802;307.694639;6.006155
14;800;1.630751e-005;1.147122e+003;1116.434687;0.714805;318.971103;6.572352
15;850;1.712013e-005;1.180033e+003;1150.564553;0.834913;325.620051;7.494888
16;900;1.805011e-005;1.217521e+003;1185.470375;0.943156;337.202709;5.610261
