Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.764395e-05,1087.1532417643773,1087.1532417643773,422.03015075376885,1.5463418887780245,0.4309117153654766,0.4309117153654766
1,-850.0,-2.708121e-05,1023.6189302065885,1023.6189302065885,400.1608040201005,1.5810568115320678,0.4462663923730603,0.4462663923730603
2,-800.0,-2.577442e-05,962.330461194863,962.330461194863,380.7035175879397,1.53653037418492,0.47906938512517844,0.47906938512517844
3,-750.0,-2.444517e-05,907.025545505304,907.025545505304,360.88442211055275,1.457999898083705,0.4260655613164364,0.4260655613164364
4,-700.0,-2.347574e-05,852.712361809045,852.712361809045,342.4321608040201,1.432281284420676,0.4244152560121519,0.4244152560121519
5,-650.0,-2.170951e-05,793.7659497487434,793.7659497487434,320.321608040201,1.4611011508771028,0.376521572964361,0.376521572964361
6,-600.0,-2.01275e-05,737.7350932439975,737.7350932439975,299.65829145728645,1.4657959407774694,0.3734521591479415,0.3734521591479415
7,-550.0,-1.886415e-05,681.9867158012281,681.9867158012281,279.678391959799,1.4428026610144704,0.37399441443388004,0.37399441443388004
8,-500.0,-1.74693e-05,627.4721161362365,627.4721161362365,257.64824120603015,1.405734245661547,0.34522873133059073,0.34522873133059073
9,-450.0,-1.615511e-05,575.38692573981,575.38692573981,238.83417085427135,1.4471205604841184,0.3523410586715552,0.3523410586715552
10,-400.0,-1.476408e-05,522.3759508654382,522.3759508654382,216.36180904522612,1.384716755735688,0.36789313447273214,0.36789313447273214
11,-350.0,-1.352281e-05,468.3731725293131,468.3731725293131,193.68844221105527,1.3344491682024289,0.36838579928238546,0.36838579928238546
12,-300.0,-1.225353e-05,411.51996426577324,411.51996426577324,172.90452261306532,1.4216316964646976,0.37773521376673086,0.37773521376673086
13,-250.0,-1.090821e-05,357.36477945281956,357.36477945281956,150.31155778894473,1.3202507739964102,0.3591271731496662,0.3591271731496662
14,-200.0,-9.885391e-06,300.8300167504186,300.8300167504186,126.87437185929649,1.4184810041591684,0.3264890982229315,0.3264890982229315
15,-150.0,-8.173833e-06,242.70509882747058,242.70509882747058,103.35678391959799,1.3290084145574037,0.3473463351155709,0.3473463351155709
16,-100.0,-6.377325e-06,180.85428029034054,180.85428029034054,78.15075376884423,1.4748192769707218,0.3273411970155004,0.3273411970155004
