Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;8.477182e-006;2.716238e+002;277.330719;0.548022;79.682365;1.942384
1;150;1.054391e-005;3.725726e+002;378.786177;0.545433;107.346168;2.323486
2;200;1.227857e-005;4.742787e+002;480.888458;0.546115;135.353808;2.347836
3;250;1.372958e-005;5.933521e+002;601.434315;0.572895;167.290390;2.495046
4;300;1.487320e-005;7.221234e+002;731.201805;0.639452;201.905299;1.953074
5;350;1.571314e-005;8.236756e+002;832.982392;0.614064;231.082057;1.868322
6;400;1.652909e-005;8.915858e+002;902.004269;0.697493;252.065419;1.926946
7;450;1.732813e-005;9.441989e+002;954.420334;0.757262;268.729782;2.115975
8;500;1.813601e-005;9.851295e+002;996.194052;0.643034;280.781722;2.114682
9;550;1.888548e-005;1.028548e+003;1039.348816;0.651508;292.233420;1.971771
10;600;1.978999e-005;1.076156e+003;1088.142042;0.659776;305.117849;2.110728
11;650;2.073190e-005;1.108846e+003;1119.945571;0.723416;315.581845;2.183353
12;700;2.168746e-005;1.132424e+003;1143.921102;0.625657;324.101976;2.048965
13;750;2.287529e-005;1.154961e+003;1166.171532;0.763370;331.090688;2.074291
14;800;2.403955e-005;1.187919e+003;1199.739250;0.917169;338.741460;1.843939
15;850;2.538599e-005;1.227037e+003;1238.575804;0.597724;350.540242;2.070224
16;900;2.666793e-005;1.247548e+003;1259.756252;0.865965;359.253047;2.006720
