Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.970196e-006;1.380538e+002;141.987300;0.411338;54.285175;1.489153
1;150;5.021596e-006;1.903169e+002;194.987849;0.424305;75.318584;1.672511
2;200;5.986641e-006;2.414642e+002;246.674187;0.463410;95.604090;1.362989
3;250;6.867391e-006;2.915187e+002;296.778086;0.431197;114.969896;1.608381
4;300;7.797301e-006;3.439907e+002;349.319870;0.475972;135.380176;1.616616
5;350;8.723200e-006;3.964699e+002;402.988645;0.441558;156.114636;1.540621
6;400;9.655571e-006;4.508949e+002;457.295032;0.462008;176.822343;1.559245
7;450;1.052887e-005;5.039818e+002;510.772140;0.473726;197.942225;1.596730
8;500;1.140346e-005;5.611671e+002;568.577683;0.449366;221.091379;1.543137
9;550;1.243884e-005;6.160847e+002;624.074441;0.455443;242.980125;1.438223
10;600;1.341322e-005;6.703439e+002;678.366282;0.477374;263.764122;1.461634
11;650;1.443995e-005;7.263080e+002;734.883968;0.472250;285.715781;1.583603
12;700;1.539402e-005;7.819252e+002;790.753767;0.484185;306.186256;1.524766
13;750;1.645628e-005;8.414894e+002;850.772140;0.497834;327.920763;1.479832
14;800;1.770777e-005;9.008789e+002;909.841331;0.553103;348.766557;1.419862
15;850;1.887289e-005;9.682274e+002;977.791373;0.543529;372.066647;1.641552
16;900;2.009884e-005;1.037027e+003;1047.259412;0.524984;395.057469;1.456649
