Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.317291e-006;1.298014e+002;129.702269;0.691248;50.689829;12.817456
1;150;4.120620e-006;1.799910e+002;179.716623;0.715675;76.164447;18.157170
2;200;4.878352e-006;2.342390e+002;234.372092;0.751263;92.198380;15.702176
3;250;5.638129e-006;2.882417e+002;287.823736;0.687878;102.139684;12.079053
4;300;6.395687e-006;3.409718e+002;342.139582;0.703534;115.595711;13.478752
5;350;7.144470e-006;3.992648e+002;400.186551;0.913981;133.824281;14.486791
6;400;7.918804e-006;4.636933e+002;464.090499;0.757119;147.958217;13.649423
7;450;8.650741e-006;5.321779e+002;531.326554;0.810277;165.283375;16.062876
8;500;9.376238e-006;6.045533e+002;603.410556;0.869842;184.826268;12.696879
9;550;1.007831e-005;6.892416e+002;689.068142;0.782829;207.335606;12.217445
10;600;1.067157e-005;7.742422e+002;774.804148;0.901146;233.933137;13.896524
11;650;1.130817e-005;8.491502e+002;847.829921;0.900235;254.196867;16.095109
12;700;1.189950e-005;9.029969e+002;901.687487;0.888435;269.737408;16.809654
13;750;1.242741e-005;9.413384e+002;941.517686;0.836716;278.555125;13.751654
14;800;1.306498e-005;9.791154e+002;979.952547;0.769543;287.970113;16.331845
15;850;1.363980e-005;1.015441e+003;1015.663820;0.894307;299.295227;13.574994
16;900;1.434179e-005;1.050544e+003;1049.769765;1.044088;308.746402;13.986809
