Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.443549e-005;1.148501e+002;123.871895;0.828687;60.180847;3.669661
1;150;1.854343e-005;1.588625e+002;168.270390;0.849912;74.555579;10.618832
2;200;2.216750e-005;2.004767e+002;209.450979;0.925285;81.043583;15.701093
3;250;2.567009e-005;2.387052e+002;248.215899;0.801597;95.534845;16.373130
4;300;2.912000e-005;2.819217e+002;290.294216;0.766049;107.534114;3.949669
5;350;3.256377e-005;3.210349e+002;327.405536;0.814837;117.468397;13.022138
6;400;3.604414e-005;3.591020e+002;367.099740;0.702560;127.751122;17.173182
7;450;3.955631e-005;4.033962e+002;410.631406;0.716331;142.374253;1.340358
8;500;4.296182e-005;4.475844e+002;453.801444;0.892686;150.759252;17.073191
9;550;4.657212e-005;4.943185e+002;501.046393;0.865642;163.615404;12.053459
10;600;5.028383e-005;5.401703e+002;545.175762;0.912936;175.786966;10.962669
11;650;5.443851e-005;5.893373e+002;593.321277;0.849242;188.563893;17.968365
12;700;5.832938e-005;6.304324e+002;633.881433;0.796183;198.855268;11.546406
13;750;6.261437e-005;6.698477e+002;673.748087;0.893847;209.637121;13.946685
14;800;6.829822e-005;7.106697e+002;713.818000;1.045111;221.440160;12.580287
15;850;7.393154e-005;7.477366e+002;751.632281;0.874392;230.165670;10.832772
16;900;8.071645e-005;7.856354e+002;787.800256;0.895772;244.624934;9.719141
