Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.652923e-006;1.080758e+002;109.873109;0.728254;-157.294647;6.900002
1;150;2.097483e-006;1.468118e+002;147.217665;0.710395;60.281128;7.875185
2;200;2.531945e-006;1.882574e+002;188.790446;0.784978;76.606448;6.516880
3;250;2.967206e-006;2.281262e+002;228.983890;0.744074;88.026757;8.254183
4;300;3.421799e-006;2.728702e+002;273.286491;0.801019;101.514760;7.837508
5;350;3.906758e-006;3.174221e+002;318.557611;0.759646;117.704781;7.623169
6;400;4.441177e-006;3.632269e+002;364.520185;0.936801;134.532873;9.293077
7;450;5.007353e-006;4.158927e+002;416.505441;0.795237;147.393429;9.580303
8;500;5.666149e-006;4.715568e+002;471.575143;0.780621;168.633257;7.461937
9;550;6.421204e-006;5.319846e+002;532.307593;0.799379;186.566798;7.576862
10;600;7.270407e-006;5.982971e+002;599.470808;0.840865;206.902939;8.473826
11;650;8.317349e-006;6.713311e+002;671.313511;0.918232;229.667867;9.177458
12;700;9.476398e-006;7.495016e+002;750.109523;0.760705;254.553999;6.944411
13;750;1.079053e-005;8.373527e+002;838.755810;0.847420;280.382293;9.766776
14;800;1.226806e-005;9.287377e+002;929.046411;1.003410;307.362550;9.592571
15;850;1.382426e-005;1.034303e+003;1033.151424;0.950143;338.597188;8.547132
16;900;1.554246e-005;1.138257e+003;1138.668155;0.943803;368.784213;9.267463
