Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.269440e-006;1.184053e+002;114.983060;0.466055;43.581937;1.742065
1;150;1.167950e-005;1.640170e+002;160.927005;0.482236;56.975928;1.739919
2;200;1.390705e-005;2.098232e+002;206.845500;0.454340;70.098953;1.887708
3;250;1.604619e-005;2.556523e+002;253.163467;0.462326;83.989471;1.815565
4;300;1.836166e-005;3.027751e+002;299.836813;0.449161;97.499997;1.879582
5;350;2.059308e-005;3.537120e+002;352.155724;0.440384;112.046861;1.861039
6;400;2.278949e-005;4.081132e+002;406.184655;0.467104;127.010929;1.769654
7;450;2.493808e-005;4.664004e+002;465.272934;0.447331;143.652003;1.762273
8;500;2.710313e-005;5.277469e+002;526.827492;0.453461;160.090039;1.696960
9;550;2.937036e-005;5.892070e+002;589.421170;0.471946;178.643724;1.936687
10;600;3.153885e-005;6.533431e+002;653.630872;0.542105;196.486077;1.968864
11;650;3.392280e-005;7.246979e+002;725.210080;0.520883;217.074246;1.865885
12;700;3.602088e-005;7.937216e+002;794.974962;0.575783;235.663308;1.629091
13;750;3.849279e-005;8.563842e+002;857.663686;0.505468;253.038966;1.780686
14;800;4.117865e-005;9.169791e+002;918.415267;0.526674;269.957150;1.729114
15;850;4.377028e-005;9.641092e+002;966.011872;0.599972;284.283694;1.778507
16;900;4.662954e-005;1.006795e+003;1008.801664;0.540410;296.037086;1.908025
