Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.485029e-006;1.452907e+002;144.577339;0.527050;69.232626;5.449843
1;150;1.199468e-005;1.959885e+002;195.970453;0.603578;86.261308;5.117279
2;200;1.427000e-005;2.452547e+002;245.414669;0.589294;103.784621;6.064543
3;250;1.623413e-005;2.940539e+002;294.350433;0.591047;121.256100;6.114224
4;300;1.830913e-005;3.399042e+002;339.974560;0.628135;138.525679;6.608257
5;350;2.025242e-005;3.855315e+002;385.281634;0.617089;151.912055;5.176242
6;400;2.223148e-005;4.278391e+002;427.695942;0.611828;166.597973;6.598077
7;450;2.429289e-005;4.746692e+002;474.876304;0.593746;185.547583;7.575144
8;500;2.626386e-005;5.228824e+002;523.697548;0.533495;201.907622;5.054945
9;550;2.814577e-005;5.788806e+002;578.535433;0.609377;219.678709;6.290604
10;600;3.052234e-005;6.231889e+002;622.943518;0.612436;233.096071;6.399145
11;650;3.252067e-005;6.799352e+002;679.437588;0.699263;251.331235;5.340540
12;700;3.485170e-005;7.297498e+002;729.105959;0.665661;268.283803;5.623426
13;750;3.742211e-005;7.819099e+002;782.065629;0.664310;283.402078;6.677992
14;800;3.945118e-005;8.507316e+002;850.684848;0.635336;304.918217;5.577301
15;850;4.200113e-005;8.958420e+002;895.721792;0.791086;321.563704;4.431813
16;900;4.494374e-005;9.651734e+002;964.913374;0.764115;339.674093;6.220978
