Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.998656e-006;2.210105e+002;223.842029;0.480561;77.801577;1.926004
1;150;1.242012e-005;2.941291e+002;296.811959;0.471243;103.698202;1.611292
2;200;1.472812e-005;3.643320e+002;367.706064;0.447643;128.320335;2.078471
3;250;1.673156e-005;4.315925e+002;435.094621;0.488792;151.729711;1.752778
4;300;1.844715e-005;4.951744e+002;499.899622;0.525832;174.219432;1.568810
5;350;2.027822e-005;5.595963e+002;563.592555;0.532065;195.079721;1.959726
6;400;2.220382e-005;6.195079e+002;623.665230;0.585882;215.219082;1.854614
7;450;2.428279e-005;6.779127e+002;682.511968;0.522000;235.011808;1.567178
8;500;2.638495e-005;7.598530e+002;765.035963;0.706602;261.705143;1.716152
9;550;2.790312e-005;8.339350e+002;839.634096;0.627755;286.407566;2.011790
10;600;2.953202e-005;8.940652e+002;900.471373;0.940516;302.799584;1.871311
11;650;3.137279e-005;9.933476e+002;1000.199732;0.625632;335.095630;1.928876
12;700;3.311836e-005;1.060743e+003;1068.858005;1.136659;354.954188;1.976397
13;750;3.480622e-005;1.139199e+003;1147.206617;1.177302;379.458254;1.901552
14;800;3.650386e-005;1.192034e+003;1198.992375;0.731358;394.052033;1.985805
15;850;3.853847e-005;1.257852e+003;1264.807520;0.760692;415.127897;1.484512
16;900;4.034094e-005;1.318712e+003;1326.085534;0.786565;435.212131;1.832500
