Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.999972e-006;7.326245e+001;73.148104;0.737945;46.553136;10.214200
1;150;2.545756e-006;1.022072e+002;102.682561;0.680340;-316.796628;16.590168
2;200;3.113419e-006;1.325173e+002;131.421768;0.649594;52.931759;14.357688
3;250;3.723175e-006;1.613089e+002;161.093781;0.628853;76.110697;13.310761
4;300;4.339624e-006;1.957305e+002;193.981585;0.641394;86.418404;11.025964
5;350;5.038180e-006;2.329664e+002;229.925635;0.662330;97.300759;17.391250
6;400;5.787786e-006;2.712623e+002;266.436878;0.717761;112.931426;10.644133
7;450;6.639281e-006;3.174195e+002;313.242006;0.664647;126.384241;9.315738
8;500;7.646456e-006;3.636056e+002;357.973904;0.605543;142.352741;8.925633
9;550;8.797545e-006;4.122275e+002;406.271413;0.649157;158.219534;13.048344
10;600;1.005515e-005;4.667467e+002;459.134516;0.653062;176.538695;11.614205
11;650;1.152185e-005;5.321685e+002;523.756473;0.728825;197.093167;11.013333
12;700;1.317658e-005;6.078660e+002;598.258508;0.686760;220.552503;10.665773
13;750;1.502918e-005;6.947676e+002;683.773014;0.708853;247.029569;16.537118
14;800;1.711094e-005;7.824908e+002;773.679633;0.803439;274.476965;12.724892
15;850;1.940392e-005;8.761357e+002;865.193323;0.662159;303.785641;12.726822
16;900;2.189602e-005;9.751406e+002;962.546185;0.766941;337.304369;16.273138
