Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.094264e-006;1.275436e+002;136.224509;1.107508;95.012229;20.871174
1;150;1.363245e-006;1.712702e+002;183.887892;1.281285;109.637523;18.943732
2;200;1.614672e-006;2.146892e+002;225.811556;1.230930;122.484319;25.153406
3;250;1.863729e-006;2.622113e+002;275.486417;1.076057;137.966579;20.911959
4;300;2.098246e-006;3.062903e+002;315.234224;1.371799;151.655302;22.478478
5;350;2.342957e-006;3.528571e+002;361.662683;1.112262;170.884277;20.107075
6;400;2.576485e-006;3.989651e+002;408.312655;1.287269;189.616143;34.198743
7;450;2.833914e-006;4.474524e+002;457.860470;1.326903;205.454550;23.231978
8;500;3.123112e-006;4.933675e+002;505.889957;1.349408;222.773592;35.513623
9;550;3.437165e-006;5.447608e+002;557.806710;1.364657;238.654042;26.265220
10;600;3.762254e-006;5.873533e+002;599.941072;1.526809;259.159570;32.256336
11;650;4.183986e-006;6.455233e+002;656.940065;1.545890;271.449699;27.305310
12;700;4.705937e-006;7.086022e+002;723.127429;1.329192;292.441853;23.994620
13;750;5.344919e-006;7.691069e+002;781.927306;1.420678;310.268902;27.922409
14;800;6.163196e-006;8.348586e+002;842.349173;1.414551;331.029924;28.998924
15;850;7.245341e-006;8.946169e+002;907.987228;1.183538;348.849549;18.783266
16;900;8.498604e-006;9.713853e+002;979.553353;1.243011;374.718126;25.793108
