Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.214284e-005;1.425142e+002;124.540749;0.732113;31.222370;7.092891
1;150;1.569581e-005;1.884456e+002;165.721907;0.697618;64.140863;5.564627
2;200;1.876879e-005;2.357301e+002;207.914794;0.667212;77.712852;6.997113
3;250;2.168510e-005;2.829948e+002;248.810535;0.638161;91.252149;6.021194
4;300;2.454919e-005;3.296622e+002;289.963781;0.682907;101.161773;6.726008
5;350;2.750338e-005;3.756000e+002;330.982623;0.714103;115.997638;5.252166
6;400;3.026693e-005;4.271385e+002;377.210597;0.653941;128.806399;6.897466
7;450;3.339582e-005;4.822738e+002;425.524146;0.684650;145.273515;7.684327
8;500;3.645338e-005;5.436572e+002;480.063639;0.669925;158.918382;8.207547
9;550;3.952737e-005;6.036678e+002;531.992074;0.644807;174.250318;6.605875
10;600;4.252614e-005;6.570143e+002;582.103098;0.689771;187.366887;6.092026
11;650;4.543181e-005;7.128608e+002;630.075760;0.742320;201.243483;6.740392
12;700;4.909613e-005;7.602953e+002;674.642185;0.679514;215.632394;7.130124
13;750;5.295371e-005;8.097939e+002;718.356968;0.595902;227.617809;7.989458
14;800;5.765458e-005;8.591567e+002;761.918894;0.810472;244.559822;7.719857
15;850;6.293179e-005;9.060984e+002;803.316460;0.759020;254.626683;8.334258
16;900;6.873270e-005;9.497610e+002;844.494610;0.839162;266.452797;7.886094
