Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.015893e-006;1.967736e+002;208.111152;0.774560;91.556402;8.107824
1;150;7.513401e-006;2.706107e+002;283.142158;0.828829;116.981319;14.799699
2;200;8.847019e-006;3.320481e+002;345.872980;0.857076;144.810544;1.357895
3;250;1.014082e-005;3.910897e+002;409.805368;0.767870;164.651780;15.502014
4;300;1.126030e-005;4.651330e+002;479.490353;0.716109;188.843382;15.814644
5;350;1.237121e-005;5.275634e+002;543.166484;0.759980;214.142873;15.309810
6;400;1.357826e-005;5.857809e+002;600.960113;0.857064;235.649375;1.984390
7;450;1.469942e-005;6.586258e+002;672.021660;0.802518;258.857957;21.194608
8;500;1.573016e-005;7.156224e+002;728.389203;0.821457;281.474033;23.556564
9;550;1.681742e-005;7.687575e+002;783.906113;0.857206;302.478907;5.007267
10;600;1.790465e-005;8.421932e+002;857.372882;0.899709;323.863170;19.615581
11;650;1.900083e-005;9.117860e+002;922.575025;0.886924;348.122620;15.813684
12;700;1.999205e-005;9.790841e+002;991.595596;0.870647;369.932473;17.914966
13;750;2.093894e-005;1.061218e+003;1072.211349;0.842141;396.151001;2.530092
14;800;2.208963e-005;1.128210e+003;1138.431002;0.921324;416.285195;26.318849
15;850;2.315509e-005;1.208178e+003;1216.954962;0.981420;439.111116;15.742640
16;900;2.458836e-005;1.289104e+003;1298.011674;0.879933;466.009456;18.175114
