Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.345869e-006;6.231915e+001;61.825135;0.774864;39.062115;7.464547
1;150;5.831588e-006;8.701287e+001;87.032012;0.761078;42.904848;7.110212
2;200;7.392195e-006;1.168049e+002;116.928669;0.698155;51.413535;9.070665
3;250;9.087782e-006;1.455355e+002;147.033079;0.783601;59.980725;7.357093
4;300;1.095568e-005;1.804210e+002;180.658786;0.732999;69.863138;7.794411
5;350;1.302744e-005;2.169957e+002;216.755380;0.750581;78.568436;6.729587
6;400;1.520503e-005;2.587277e+002;259.267903;0.831982;89.248273;7.323988
7;450;1.770577e-005;3.107691e+002;311.810443;0.826370;100.494884;6.444460
8;500;2.048033e-005;3.595545e+002;360.362606;0.801162;112.231859;6.699133
9;550;2.328909e-005;4.129203e+002;413.351868;0.821529;130.137293;7.849849
10;600;2.629910e-005;4.761646e+002;476.601410;0.752901;144.987540;6.942810
11;650;2.943183e-005;5.421365e+002;542.552442;0.841325;160.081843;9.204039
12;700;3.276113e-005;6.180879e+002;617.922356;0.821688;180.965326;8.799346
13;750;3.630825e-005;6.948842e+002;694.903359;0.775090;201.660427;6.693042
14;800;3.982960e-005;7.725078e+002;772.796107;0.867642;219.592861;7.493129
15;850;4.360119e-005;8.640451e+002;864.258688;0.786482;243.487906;8.015857
16;900;4.727235e-005;9.715779e+002;971.831400;0.875957;269.932915;7.027059
