Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.045455e-006;1.614358e+002;147.478977;0.598845;76.916809;12.333587
1;150;3.847594e-006;2.170552e+002;202.740533;0.543773;96.431468;13.038324
2;200;4.606695e-006;2.759038e+002;261.056111;0.586700;113.447810;10.205275
3;250;5.328200e-006;3.311009e+002;317.615950;0.601930;132.491134;9.851757
4;300;6.077057e-006;3.910717e+002;376.051067;0.600327;150.100630;10.119585
5;350;6.837763e-006;4.520601e+002;436.258693;0.647022;171.028023;13.149304
6;400;7.678652e-006;5.132802e+002;497.002641;0.790293;201.010853;14.695211
7;450;8.421574e-006;5.811443e+002;564.577296;0.507023;211.904165;10.392834
8;500;9.067072e-006;6.497469e+002;633.347082;0.576571;231.671737;10.090534
9;550;9.919981e-006;7.228796e+002;705.367740;0.776141;257.497311;10.567632
10;600;1.065488e-005;7.958641e+002;776.574927;0.624792;279.902491;9.718959
11;650;1.146721e-005;8.730298e+002;852.497943;0.681896;307.117010;14.822564
12;700;1.233107e-005;9.520610e+002;930.964595;0.773262;329.722148;10.251873
13;750;1.320018e-005;1.036108e+003;1015.014549;0.714370;355.148848;12.389937
14;800;1.420908e-005;1.124888e+003;1103.690374;0.744837;380.478133;10.548490
15;850;1.527252e-005;1.221834e+003;1199.001297;0.906811;413.967014;11.612727
16;900;1.606889e-005;1.317139e+003;1293.782628;0.849704;440.285864;13.108437
