Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.067196e-006;1.257944e+002;114.547981;1.077214;89.719999;20.230644
1;150;1.350563e-006;1.695793e+002;157.751332;1.411921;107.886614;33.869446
2;200;1.578205e-006;2.159171e+002;210.194048;1.373627;131.460506;53.855466
3;250;1.806820e-006;2.619319e+002;252.554773;1.640950;135.699885;47.058261
4;300;2.039442e-006;3.108296e+002;298.501163;1.411803;156.459748;34.881203
5;350;2.275634e-006;3.585745e+002;347.071216;1.159984;161.542158;38.425290
6;400;2.522155e-006;4.138995e+002;402.761406;1.411146;193.417677;36.462771
7;450;2.786751e-006;4.646526e+002;452.602624;1.079102;193.436243;27.693990
8;500;3.053834e-006;5.146296e+002;502.100662;1.307139;215.276494;20.840563
9;550;3.349490e-006;5.626177e+002;552.794155;1.512182;235.987177;37.220080
10;600;3.671885e-006;6.303182e+002;616.196097;1.305130;253.023283;30.034397
11;650;4.099752e-006;6.844019e+002;672.423185;1.303646;272.347243;35.324298
12;700;4.622379e-006;7.407601e+002;729.533191;1.395365;290.810886;22.213442
13;750;5.304548e-006;8.074690e+002;794.427078;1.327478;313.339728;24.842043
14;800;6.161856e-006;8.869633e+002;871.371081;1.216469;329.971564;21.157651
15;850;7.275759e-006;9.460567e+002;934.619857;1.403942;356.236005;24.417778
16;900;8.512638e-006;1.024950e+003;1011.927809;1.225439;376.520840;31.867176
