Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.866346e-006;2.067851e+002;213.496402;0.679738;91.215196;12.880194
1;150;7.461729e-006;2.861569e+002;293.405066;0.626686;115.521510;12.418395
2;200;8.938156e-006;3.641277e+002;371.558406;0.679077;136.765138;11.697079
3;250;1.032663e-005;4.410078e+002;448.201898;0.654430;163.715122;15.838094
4;300;1.165771e-005;5.162673e+002;523.680702;0.717428;186.058172;17.060461
5;350;1.290542e-005;5.887588e+002;594.997367;0.797035;224.314741;22.020910
6;400;1.411154e-005;6.714604e+002;679.151097;0.720686;235.300212;12.581197
7;450;1.531918e-005;7.557700e+002;763.947638;0.741708;257.557184;13.105986
8;500;1.642549e-005;8.445601e+002;851.187518;0.854286;286.774460;14.750751
9;550;1.762139e-005;9.391492e+002;946.196382;0.865338;311.964047;17.147950
10;600;1.868339e-005;1.036917e+003;1046.071849;0.856750;345.824807;17.786597
11;650;1.974469e-005;1.139120e+003;1148.856232;0.903312;371.728157;13.499353
12;700;2.075147e-005;1.231054e+003;1240.560366;0.970682;399.830264;14.130613
13;750;2.150357e-005;1.314269e+003;1323.823253;1.001974;423.704907;15.683638
14;800;2.247953e-005;1.380062e+003;1391.015332;1.099632;447.947376;12.153815
15;850;2.350608e-005;1.445528e+003;1456.292950;0.994448;466.821264;17.194259
16;900;2.449090e-005;1.504067e+003;1513.903759;0.928590;485.867402;14.917299
