Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.055912e-005;1.185488e+002;113.600143;0.357198;53.604952;2.771531
1;150;1.326373e-005;1.577298e+002;152.546119;0.343868;54.798202;2.279558
2;200;1.573999e-005;2.002887e+002;195.838510;0.308282;66.608099;2.493080
3;250;1.816087e-005;2.399574e+002;234.991947;0.384505;76.815851;2.597880
4;300;2.052209e-005;2.802016e+002;273.452850;0.352881;89.111326;2.629749
5;350;2.303777e-005;3.229545e+002;315.493669;0.366250;102.409713;2.683384
6;400;2.538437e-005;3.707238e+002;363.063565;0.352802;115.032634;2.510271
7;450;2.788324e-005;4.181019e+002;410.277116;0.377945;127.501504;2.811408
8;500;3.024254e-005;4.754392e+002;467.446108;0.395817;142.439011;2.635217
9;550;3.267620e-005;5.246843e+002;516.371354;0.424826;157.612063;2.581286
10;600;3.502298e-005;5.871151e+002;576.967105;0.374913;175.049452;2.636414
11;650;3.757748e-005;6.371396e+002;625.555261;0.431530;188.199304;2.696533
12;700;4.002529e-005;6.756057e+002;662.253891;0.439841;203.315087;2.709730
13;750;4.311650e-005;7.177465e+002;706.583214;0.624224;218.052163;2.724948
14;800;4.631947e-005;7.643599e+002;750.708282;0.701514;228.762767;2.916300
15;850;5.004281e-005;8.034214e+002;790.377981;1.288184;239.282945;2.519336
16;900;5.451450e-005;8.527196e+002;838.749961;0.408851;253.609987;2.419433
