Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;6.161779e-006;1.833254e+002;185.264921;0.429753;67.329261;1.726150
1;150;7.874317e-006;2.477152e+002;250.514758;0.459131;92.959691;1.716438
2;200;9.438953e-006;3.069344e+002;310.647946;0.428640;116.915078;1.662712
3;250;1.084574e-005;3.690442e+002;373.204119;0.469934;141.137283;1.689790
4;300;1.220348e-005;4.247354e+002;429.178546;0.507405;163.728691;1.816240
5;350;1.358013e-005;4.850532e+002;489.812798;0.470154;185.369967;1.683762
6;400;1.492307e-005;5.354216e+002;540.738485;0.436969;207.000921;1.490815
7;450;1.623419e-005;5.981837e+002;604.056957;0.458786;230.170382;1.403289
8;500;1.756673e-005;6.484791e+002;653.896929;0.455237;250.507259;1.652406
9;550;1.888749e-005;7.072406e+002;713.432554;0.550900;271.151286;1.549704
10;600;2.019813e-005;7.618876e+002;768.721728;0.557004;292.468049;1.451626
11;650;2.150732e-005;8.150477e+002;821.938869;0.567053;310.920773;1.575666
12;700;2.297270e-005;8.783567e+002;885.135325;0.546204;333.510856;1.699798
13;750;2.425452e-005;9.270770e+002;935.145335;0.601819;353.383087;1.537587
14;800;2.576497e-005;9.927503e+002;1001.120185;0.611380;374.258781;1.611082
15;850;2.729808e-005;1.045807e+003;1053.632532;0.535503;393.962027;1.887625
16;900;2.892407e-005;1.116606e+003;1125.279961;0.606991;415.340316;1.845612
