Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.604099e-006;1.829090e+002;176.531138;0.763096;87.480057;16.544684
1;150;4.659792e-006;2.531746e+002;244.439898;0.734481;100.400745;11.534212
2;200;5.569924e-006;3.232209e+002;316.202345;0.728051;125.907213;11.108266
3;250;6.452720e-006;3.911161e+002;383.421951;0.717371;147.296276;15.909532
4;300;7.321387e-006;4.633471e+002;451.666772;0.787468;174.589723;14.372293
5;350;8.142598e-006;5.335332e+002;523.309452;0.738648;192.292526;11.455269
6;400;8.949805e-006;6.076855e+002;596.998353;0.717799;216.382278;12.591701
7;450;9.820298e-006;6.882562e+002;677.122344;0.709181;243.052438;11.879302
8;500;1.060717e-005;7.690734e+002;758.488198;0.741148;262.234431;14.003776
9;550;1.141233e-005;8.557677e+002;842.308388;0.799192;295.253503;11.550324
10;600;1.224070e-005;9.426100e+002;928.485015;0.814934;318.221554;15.322020
11;650;1.299955e-005;1.040393e+003;1025.180085;0.821217;346.260630;10.592940
12;700;1.372891e-005;1.141319e+003;1124.979215;0.993729;379.939070;17.403884
13;750;1.457712e-005;1.244146e+003;1228.837520;0.966722;410.741407;15.623714
14;800;1.531161e-005;1.349671e+003;1334.047768;0.923177;443.446037;12.185527
15;850;1.603987e-005;1.452133e+003;1435.912506;1.124384;471.949183;14.643956
16;900;1.678724e-005;1.539172e+003;1520.240639;0.955303;502.032363;17.383074
