Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;4.147578e-006;6.263349e+001;62.946738;0.791684;33.566092;6.108116
1;150;5.626131e-006;9.129671e+001;91.350315;0.866226;39.311316;6.422757
2;200;7.122605e-006;1.215204e+002;121.889676;0.816498;46.785926;6.784708
3;250;8.762913e-006;1.554400e+002;154.928176;0.792053;56.130846;6.187900
4;300;1.067111e-005;1.931827e+002;192.885724;0.855010;66.115894;7.834026
5;350;1.284323e-005;2.321796e+002;232.733009;0.837619;73.722599;8.068409
6;400;1.536673e-005;2.821055e+002;282.516715;0.773219;88.566457;6.610677
7;450;1.809353e-005;3.344373e+002;334.641745;0.902904;101.830750;7.633474
8;500;2.109359e-005;3.993264e+002;398.794200;0.938615;118.210866;6.676712
9;550;2.418045e-005;4.655803e+002;465.379640;0.725660;134.410493;9.325314
10;600;2.777806e-005;5.405985e+002;540.810080;0.879319;155.817393;7.442649
11;650;3.161499e-005;6.182898e+002;618.935684;0.972238;175.392372;6.284465
12;700;3.568988e-005;7.052980e+002;705.524614;0.906427;197.245250;6.342352
13;750;3.994555e-005;8.025675e+002;803.146111;0.836870;225.302399;8.073584
14;800;4.441300e-005;9.044709e+002;905.094530;0.968699;248.691996;5.343225
15;850;4.904624e-005;1.014675e+003;1014.626663;0.834800;278.346667;5.583927
16;900;5.355111e-005;1.136834e+003;1136.419242;0.978074;311.190018;7.077413
