Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.938800e-006;1.857036e+002;187.791149;0.426290;71.223124;1.783461
1;150;7.582607e-006;2.519883e+002;254.617834;0.459210;97.699207;2.123511
2;200;9.024257e-006;3.011091e+002;302.166864;0.424880;109.959757;1.893187
3;250;1.053242e-005;3.611464e+002;361.759640;0.477889;132.226861;2.081255
4;300;1.193212e-005;4.232593e+002;424.426577;0.489686;155.397366;2.023830
5;350;1.327174e-005;4.776756e+002;479.493487;0.462971;177.379228;1.779657
6;400;1.467426e-005;5.333364e+002;535.381506;0.545138;198.624152;1.718246
7;450;1.600040e-005;5.894644e+002;592.285009;0.550326;220.505598;2.057328
8;500;1.731146e-005;6.444784e+002;647.589787;0.457740;240.651805;1.681577
9;550;1.862665e-005;7.017359e+002;705.355935;0.528200;261.469643;1.768791
10;600;2.006872e-005;7.603196e+002;764.562475;0.512387;282.604725;1.947781
11;650;2.142803e-005;8.199095e+002;824.533871;0.496057;303.702163;1.721362
12;700;2.288304e-005;8.753922e+002;880.166820;0.550066;324.964545;2.018350
13;750;2.453817e-005;9.272837e+002;932.232473;0.594047;344.054476;1.864421
14;800;2.611749e-005;9.848103e+002;990.784005;0.541479;362.971328;2.173145
15;850;2.761557e-005;1.051407e+003;1056.653385;0.662703;384.057923;1.833591
16;900;2.980087e-005;1.117321e+003;1123.060426;0.565288;407.307674;1.845225
