Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;7.620814e-006;1.946639e+002;197.390222;0.400400;68.514666;1.782166
1;150;9.354496e-006;2.624977e+002;266.188958;0.468703;91.304902;1.822813
2;200;1.088439e-005;3.261483e+002;329.773532;0.445793;113.000846;1.782015
3;250;1.240523e-005;3.913289e+002;395.387340;0.460916;135.777095;1.594625
4;300;1.382458e-005;4.528857e+002;456.562588;0.453517;156.934401;1.933171
5;350;1.522547e-005;5.165933e+002;521.055777;0.535215;178.611265;1.460917
6;400;1.659742e-005;5.805082e+002;585.269323;0.509375;200.025969;1.610989
7;450;1.789740e-005;6.478782e+002;652.857799;0.477237;221.970395;1.511905
8;500;1.922498e-005;7.142069e+002;719.625923;0.517283;244.983237;1.782269
9;550;2.037080e-005;7.853276e+002;790.886427;0.503567;267.669653;1.599531
10;600;2.157180e-005;8.576787e+002;863.547912;0.565576;290.141451;1.567899
11;650;2.265407e-005;9.334240e+002;939.162374;0.503052;312.838567;1.793095
12;700;2.403552e-005;1.018214e+003;1024.869028;0.521106;338.115689;1.744075
13;750;2.518914e-005;1.106017e+003;1112.653446;0.571990;365.097405;1.584852
14;800;2.629272e-005;1.185084e+003;1191.971805;0.651722;389.757381;1.572486
15;850;2.720891e-005;1.255919e+003;1263.340063;0.610846;411.783310;1.698283
16;900;2.814890e-005;1.322299e+003;1329.108019;0.695095;431.793396;1.664996
