Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.699259e-006;1.903276e+002;190.272861;0.367106;69.825253;2.832315
1;150;7.071004e-006;2.605782e+002;260.438780;0.410015;88.197857;2.639390
2;200;8.353034e-006;3.312787e+002;331.260457;0.386897;106.134480;2.725787
3;250;9.565197e-006;4.100945e+002;410.355911;0.379331;126.957227;2.775705
4;300;1.059912e-005;5.006153e+002;500.506074;0.344107;149.450964;3.257028
5;350;1.152388e-005;5.927333e+002;592.735645;0.402587;174.650748;2.749729
6;400;1.234101e-005;6.899631e+002;690.130321;0.390161;202.002826;2.723778
7;450;1.295036e-005;7.729728e+002;772.921454;0.428265;225.632644;3.183020
8;500;1.359755e-005;8.399674e+002;839.972617;0.400087;245.204141;2.862876
9;550;1.426525e-005;8.857080e+002;885.835722;0.426627;258.632221;2.646410
10;600;1.485994e-005;9.213604e+002;921.276504;0.443581;270.752084;3.016049
11;650;1.556028e-005;9.607866e+002;960.438463;0.523394;279.562288;2.892014
12;700;1.619312e-005;9.990413e+002;999.563538;0.452818;292.178128;2.821182
13;750;1.694074e-005;1.021720e+003;1021.878101;0.449779;298.152832;2.739913
14;800;1.778045e-005;1.049650e+003;1049.713529;0.497650;305.578864;2.755528
15;850;1.870569e-005;1.084741e+003;1084.495310;0.438583;316.058052;2.564683
16;900;1.993690e-005;1.110205e+003;1109.732694;0.588491;324.709855;2.851504
