Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.387385e-006;2.976143e+002;297.688632;0.579091;95.664934;8.800141
1;150;1.134872e-005;4.119973e+002;412.668538;0.660635;124.042889;8.812652
2;200;1.287380e-005;5.390067e+002;539.099717;0.629921;158.360766;8.385560
3;250;1.400535e-005;6.590241e+002;658.792579;0.573322;190.415655;7.661737
4;300;1.482911e-005;7.408163e+002;740.565803;0.664455;213.959075;7.478701
5;350;1.559945e-005;7.989550e+002;798.278562;0.641091;229.050481;8.393830
6;400;1.638207e-005;8.519953e+002;851.955789;0.683316;246.046833;8.352783
7;450;1.700083e-005;8.999665e+002;899.298472;0.684586;257.194322;9.822172
8;500;1.779911e-005;9.421458e+002;941.879671;0.723347;270.357793;8.287245
9;550;1.863331e-005;9.785620e+002;978.787813;0.794071;277.531311;9.049547
10;600;1.935037e-005;1.006028e+003;1004.493524;0.720246;286.825296;7.261637
11;650;2.036298e-005;1.027156e+003;1027.275617;0.600044;296.388713;8.644923
12;700;2.127092e-005;1.054422e+003;1053.878129;0.664997;303.130319;7.039509
13;750;2.229909e-005;1.081045e+003;1081.146043;0.722392;307.666353;7.517827
14;800;2.345749e-005;1.114546e+003;1114.806032;0.795740;318.187278;7.968834
15;850;2.510857e-005;1.146422e+003;1146.582314;0.659511;325.516052;7.056208
16;900;2.716942e-005;1.179851e+003;1179.887950;0.739640;336.543065;8.193449
