Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.770191e-006;1.326788e+002;125.642448;0.601259;69.715500;14.145504
1;150;3.504282e-006;1.780569e+002;169.738499;0.641982;86.296977;11.453448
2;200;4.198618e-006;2.224010e+002;214.791965;0.569094;100.304743;8.634424
3;250;4.856221e-006;2.676022e+002;259.276030;0.597870;116.994603;10.808863
4;300;5.480984e-006;3.134676e+002;306.098133;0.473031;132.270118;11.922923
5;350;6.102994e-006;3.554866e+002;349.956049;0.614923;148.370684;12.998244
6;400;6.772886e-006;4.042472e+002;397.847342;0.576714;166.770636;11.125970
7;450;7.449789e-006;4.533717e+002;448.204511;0.608189;184.746822;12.267039
8;500;8.192322e-006;5.027339e+002;497.911010;0.643636;202.929116;9.991102
9;550;8.909022e-006;5.515516e+002;545.405375;0.634484;221.200414;12.705420
10;600;9.653631e-006;6.022192e+002;596.424926;0.565042;239.445347;10.061442
11;650;1.048586e-005;6.579572e+002;651.351818;0.641668;262.099970;15.556390
12;700;1.134346e-005;7.200344e+002;713.598176;0.758298;280.142147;13.296021
13;750;1.221486e-005;7.785266e+002;770.754691;0.728845;302.852798;13.491409
14;800;1.334743e-005;8.353937e+002;828.045178;0.659489;322.201524;9.899869
15;850;1.454355e-005;8.978450e+002;889.916433;0.806567;343.386407;11.103394
16;900;1.660894e-005;9.648306e+002;957.055416;0.799518;365.520223;10.007295
