Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.104902e-006;6.253226e+001;62.979672;0.499967;27.205436;2.305074
1;150;1.422894e-006;8.807920e+001;89.738554;0.462747;38.365283;2.709287
2;200;1.733404e-006;1.168822e+002;118.000428;0.486203;48.921015;2.415742
3;250;2.047566e-006;1.450093e+002;146.275334;0.425055;60.167308;2.535583
4;300;2.388008e-006;1.731350e+002;174.708354;0.502843;72.484066;2.565204
5;350;2.760637e-006;2.051405e+002;207.106791;0.472592;85.282263;2.430740
6;400;3.189590e-006;2.404737e+002;242.706304;0.564623;99.689702;2.112272
7;450;3.694733e-006;2.784005e+002;280.929235;0.511188;115.406072;2.230620
8;500;4.299514e-006;3.234407e+002;326.164793;0.453168;132.648666;2.132057
9;550;5.048947e-006;3.740515e+002;377.119133;0.503908;153.129108;2.339172
10;600;5.987850e-006;4.332076e+002;436.388551;0.471223;175.782757;2.342442
11;650;7.156814e-006;5.010683e+002;504.986855;0.537578;201.606704;2.523525
12;700;8.743371e-006;5.789989e+002;582.944171;0.517290;229.641995;2.554813
13;750;1.081319e-005;6.776129e+002;682.062701;0.534422;264.275381;2.100218
14;800;1.339650e-005;7.872952e+002;792.731503;0.662812;303.462219;2.545915
15;850;1.650766e-005;9.100521e+002;915.516925;0.540590;344.788140;2.191420
16;900;2.019046e-005;1.081885e+003;1087.905228;0.647649;399.400946;2.149086
