Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;50;3.947186e-006;1.016344e+002;101.862904;0.736743;61.955706;20.995900
1;100;5.915650e-006;1.654295e+002;166.944315;0.766037;84.936356;27.650732
2;150;7.523931e-006;2.242974e+002;223.318168;0.691328;107.908187;45.981673
3;200;9.027447e-006;2.740870e+002;272.570857;0.748486;124.753017;40.675758
4;250;1.036834e-005;3.219137e+002;321.183253;0.786914;144.175008;1.284750
5;300;1.169664e-005;3.817970e+002;381.090273;0.784069;158.795832;34.621985
6;350;1.311986e-005;4.351442e+002;434.736620;0.802077;181.326510;23.617833
7;400;1.454827e-005;4.885085e+002;487.645308;0.809117;201.426388;26.628889
8;450;1.583739e-005;5.379853e+002;537.218628;0.687620;221.698140;24.196046
9;500;1.709982e-005;5.924849e+002;591.978905;0.761878;237.332592;32.747772
10;550;1.857238e-005;6.355815e+002;636.135100;0.928489;257.565697;23.853056
11;600;2.002545e-005;6.977367e+002;699.172298;0.871336;280.429395;23.493947
12;650;2.157122e-005;7.523088e+002;752.000750;0.779065;297.721802;3.063900
13;700;2.316902e-005;8.024233e+002;802.313012;0.869468;311.238023;27.831911
14;750;2.475724e-005;8.710388e+002;870.195056;0.816634;337.236882;21.303573
15;800;2.640648e-005;9.347798e+002;934.097725;0.704262;353.196040;0.157969
16;850;2.832367e-005;9.920927e+002;991.604344;0.872439;378.809223;42.502367
17;900;3.025809e-005;1.050780e+003;1052.110602;0.811831;394.136065;10.370310
