Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.937064e-006;3.008539e+002;305.126518;0.343293;105.889658;4.102961
1;150;4.917383e-006;4.027573e+002;407.873566;0.409065;141.198709;3.689015
2;200;5.791293e-006;5.066188e+002;511.537775;0.301960;174.818753;4.266378
3;250;6.522730e-006;6.083836e+002;612.428195;0.339052;207.697260;3.613730
4;300;7.284830e-006;6.957507e+002;701.775652;0.354982;242.145784;4.786771
5;350;8.013479e-006;7.889084e+002;795.742822;0.478253;270.764365;3.859334
6;400;8.707371e-006;8.740178e+002;880.077384;1.105344;297.451899;3.967134
7;450;9.366804e-006;9.675204e+002;981.739032;1.254576;331.188940;3.642330
8;500;1.001310e-005;1.063235e+003;1073.317221;0.427721;362.158522;3.673909
9;550;1.071361e-005;1.163206e+003;1171.368127;0.582549;389.618913;4.291934
10;600;1.134580e-005;1.253279e+003;1264.104343;0.779499;414.103369;4.670146
11;650;1.197825e-005;1.350197e+003;1360.955054;0.599255;441.310651;6.414162
12;700;1.250997e-005;1.442002e+003;1454.278035;0.530690;466.544950;4.346848
13;750;1.309241e-005;1.575382e+003;1583.115168;0.554990;502.561817;4.268163
14;800;1.368573e-005;1.707894e+003;1712.437681;0.837540;541.632428;3.854207
15;850;1.419382e-005;1.790037e+003;1801.055082;0.562799;563.679289;4.261998
16;900;1.458637e-005;1.891470e+003;1899.315532;0.498317;592.575909;3.932276
