Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.138311e-005;1.983410e+002;198.246980;0.658003;98.801821;12.788346
1;150;1.405708e-005;2.718410e+002;271.933992;0.759634;121.513163;20.309756
2;200;1.607411e-005;3.407071e+002;340.745200;0.742472;144.849617;13.466697
3;250;1.792835e-005;4.014157e+002;401.275665;0.822059;164.101560;22.073264
4;300;2.053946e-005;4.627462e+002;463.612256;0.658456;182.110120;14.462690
5;350;2.254065e-005;5.287789e+002;528.718903;0.765829;203.083686;18.616856
6;400;2.440054e-005;5.928243e+002;592.656776;0.783340;223.999922;16.821920
7;450;2.591513e-005;6.522807e+002;651.972249;0.677678;241.575051;12.278924
8;500;2.830521e-005;7.156407e+002;715.316974;0.906737;261.070895;16.606844
9;550;3.082693e-005;7.804252e+002;779.911160;0.993052;282.102730;12.901645
10;600;3.226970e-005;8.356604e+002;834.963848;0.792039;303.981197;12.243503
11;650;3.329458e-005;9.174215e+002;917.250542;0.872496;323.619778;12.052396
12;700;3.540731e-005;1.006541e+003;1007.280759;0.877313;347.459804;10.928069
13;750;3.721951e-005;1.088465e+003;1087.568271;0.772266;368.375897;12.550320
14;800;3.971480e-005;1.156484e+003;1156.945560;0.970520;397.508126;14.406330
15;850;3.840555e-005;1.213181e+003;1213.050741;0.834260;409.842327;11.078562
16;900;4.236073e-005;1.265066e+003;1265.655620;0.941650;427.395269;20.030116
