Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.554144e-006;7.872799e+001;82.149025;0.830672;43.880698;10.392326
1;150;1.965383e-006;1.087153e+002;111.619914;0.836645;49.578453;9.245526
2;200;2.356270e-006;1.391967e+002;142.352043;0.869375;73.290130;15.439258
3;250;2.746023e-006;1.666530e+002;169.000013;0.841230;88.746468;17.178712
4;300;3.172060e-006;2.000646e+002;203.297561;0.871877;99.060795;10.975306
5;350;3.619155e-006;2.345246e+002;237.460634;0.852229;109.259478;17.572347
6;400;4.083410e-006;2.695476e+002;272.164327;0.793360;118.577800;15.902176
7;450;4.589130e-006;3.031713e+002;306.120858;0.909140;136.927856;11.642583
8;500;5.170194e-006;3.407733e+002;344.126824;0.912373;153.650753;14.703587
9;550;5.828183e-006;3.843542e+002;384.130205;0.915097;169.736846;14.745065
10;600;6.594850e-006;4.329243e+002;436.616890;0.904814;191.711848;21.165745
11;650;7.541481e-006;4.860677e+002;488.707498;1.030096;209.621857;17.838580
12;700;8.627818e-006;5.476556e+002;548.554015;0.865339;229.514614;21.990063
13;750;9.914558e-006;6.096125e+002;611.013419;0.770935;249.535673;21.389977
14;800;1.146656e-005;6.770724e+002;677.971994;0.965073;279.216917;20.202291
15;850;1.324914e-005;7.567238e+002;758.371282;0.804460;294.093268;17.773157
16;900;1.524414e-005;8.507610e+002;853.098507;0.905283;325.320452;13.851463
