Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.890360e-006;2.628849e+002;265.947972;0.558627;98.449656;5.360097
1;150;3.625323e-006;3.593244e+002;364.125142;0.566114;129.285884;6.486747
2;200;4.283218e-006;4.589940e+002;462.546308;0.541134;163.164315;5.118302
3;250;4.841288e-006;5.493840e+002;554.138826;0.605798;194.206274;7.133340
4;300;5.416135e-006;6.482802e+002;650.738305;0.539016;228.055982;5.035022
5;350;5.973724e-006;7.428190e+002;747.031828;0.709005;258.295161;5.382415
6;400;6.502678e-006;8.329354e+002;835.749183;0.659737;287.595120;5.198478
7;450;7.037239e-006;9.347082e+002;939.515689;0.683743;319.807640;5.150050
8;500;7.484338e-006;1.031355e+003;1035.889001;0.653677;350.083747;5.883228
9;550;7.988801e-006;1.135131e+003;1142.212778;0.881933;382.992696;6.086587
10;600;8.444520e-006;1.226737e+003;1230.268129;0.606971;407.501727;4.546845
11;650;8.888359e-006;1.319474e+003;1328.262308;0.923310;439.074880;6.699396
12;700;9.395157e-006;1.420047e+003;1426.187195;0.775194;465.130088;5.666444
13;750;9.748065e-006;1.528371e+003;1534.899111;0.926949;495.842135;5.543080
14;800;1.023657e-005;1.690295e+003;1691.695914;1.149622;536.505819;7.086057
15;850;1.068426e-005;1.802761e+003;1803.899365;0.914564;565.874991;5.926435
16;900;1.110510e-005;1.923983e+003;1930.196676;1.050203;601.184382;5.842489
