Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;3.716842e-006;2.631178e+002;267.032798;0.650909;111.554591;13.072229
1;150;4.643641e-006;3.645684e+002;369.366182;0.648138;143.091808;14.314869
2;200;5.491167e-006;4.603137e+002;465.049261;0.733180;178.797713;14.781180
3;250;6.285231e-006;5.523732e+002;558.857283;0.676193;207.412058;12.185975
4;300;7.060139e-006;6.443763e+002;649.226428;0.716740;237.580584;12.928078
5;350;7.786489e-006;7.384827e+002;745.014169;0.764710;268.347383;11.684109
6;400;8.467486e-006;8.196391e+002;826.595893;0.826842;295.110196;10.569608
7;450;9.121293e-006;9.181713e+002;922.662437;0.739771;322.178242;12.838805
8;500;9.811766e-006;1.009261e+003;1016.040400;0.831549;353.563745;13.159295
9;550;1.049946e-005;1.115254e+003;1119.529855;0.799311;379.002808;15.068676
10;600;1.114949e-005;1.214364e+003;1222.401491;0.840346;410.411660;13.882502
11;650;1.174606e-005;1.314900e+003;1321.311676;0.927751;437.081375;12.150398
12;700;1.233950e-005;1.428299e+003;1436.541586;0.796504;470.235747;14.056189
13;750;1.277441e-005;1.525172e+003;1531.569807;0.920797;495.436629;10.830639
14;800;1.333884e-005;1.642662e+003;1648.252896;0.987618;529.384340;15.030153
15;850;1.395701e-005;1.736286e+003;1744.374535;0.861480;553.880174;14.956834
16;900;1.455863e-005;1.859360e+003;1865.136089;0.986270;585.013113;12.774437
