Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.107649e-005;1.163766e+002;111.258406;0.592114;-38.357516;4.350152
1;150;1.396599e-005;1.571514e+002;151.949484;0.555909;58.458563;4.388384
2;200;1.664675e-005;1.996867e+002;194.296457;0.504487;72.279768;5.085004
3;250;1.912406e-005;2.450030e+002;239.681702;0.581847;83.436386;4.788476
4;300;2.169183e-005;2.843744e+002;278.769083;0.565453;95.321953;4.481118
5;350;2.403558e-005;3.262654e+002;319.967059;0.591401;108.242206;4.671515
6;400;2.644763e-005;3.733633e+002;367.921211;0.548129;120.350135;4.593223
7;450;2.900915e-005;4.249791e+002;418.778948;0.514946;133.515798;4.685792
8;500;3.159589e-005;4.809817e+002;474.383744;0.539325;150.022804;5.380379
9;550;3.419986e-005;5.421198e+002;536.101834;0.614819;166.314569;5.535578
10;600;3.680078e-005;5.944429e+002;587.545280;0.525635;180.665586;5.013280
11;650;3.912800e-005;6.422226e+002;633.956239;0.474472;193.757184;5.375776
12;700;4.195568e-005;6.875967e+002;679.390711;0.541940;205.982702;4.559892
13;750;4.523807e-005;7.385463e+002;730.177520;0.604311;219.738430;5.005118
14;800;4.827504e-005;7.834343e+002;774.644933;0.617344;232.585414;4.242827
15;850;5.250652e-005;8.256282e+002;815.663126;0.636116;246.375370;4.930199
16;900;5.763181e-005;8.682673e+002;858.404733;0.593255;257.847225;5.707031
