Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;8.788239e-007;1.188143e+002;119.118078;1.155415;70.058473;14.496648
1;150;1.096618e-006;1.668401e+002;167.621530;1.196107;88.503369;19.276995
2;200;1.298542e-006;2.118120e+002;214.355638;1.073159;106.596804;23.535468
3;250;1.494670e-006;2.577714e+002;258.328310;1.255188;117.912920;18.538083
4;300;1.690903e-006;2.965577e+002;299.226751;1.177985;144.534447;34.533095
5;350;1.888831e-006;3.486837e+002;349.354857;1.194057;152.365941;23.096537
6;400;2.096518e-006;3.918612e+002;394.110180;1.218906;165.996724;21.763287
7;450;2.311803e-006;4.391915e+002;439.325839;1.165946;188.950515;23.500666
8;500;2.560892e-006;4.869333e+002;488.550145;1.209685;202.045169;23.213381
9;550;2.830404e-006;5.444391e+002;545.208726;1.304646;219.478563;26.281511
10;600;3.163199e-006;5.934271e+002;593.621790;1.509419;238.104688;26.527316
11;650;3.554668e-006;6.494790e+002;652.255046;1.299759;257.603443;18.107597
12;700;4.062897e-006;7.078937e+002;714.182331;1.532497;277.666529;21.945318
13;750;4.784541e-006;7.771417e+002;774.153057;1.550223;296.615267;18.840403
14;800;5.725014e-006;8.428706e+002;847.083568;1.785044;323.539562;25.231962
15;850;6.929924e-006;9.214071e+002;920.077217;1.641351;349.130811;25.597711
16;900;8.187157e-006;9.961099e+002;996.871543;1.577527;366.724470;23.716892
