Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.578122e-006;2.108992e+002;209.259856;0.643615;84.132587;9.325908
1;150;3.258096e-006;2.903511e+002;287.706870;0.603496;110.291633;11.062669
2;200;3.878408e-006;3.658475e+002;362.268019;0.569601;139.347147;9.375321
3;250;4.416153e-006;4.400623e+002;437.831188;0.583164;164.922801;9.094677
4;300;4.862052e-006;5.146283e+002;512.074509;0.573220;189.159815;10.597642
5;350;5.372643e-006;5.908589e+002;587.894752;0.544591;213.765271;9.253464
6;400;5.912429e-006;6.703964e+002;666.513504;0.530346;241.162142;9.051471
7;450;6.405449e-006;7.485425e+002;744.255139;0.603043;266.886382;8.970090
8;500;6.909161e-006;8.215370e+002;817.136863;0.703174;291.916587;8.906508
9;550;7.378439e-006;8.982371e+002;893.620716;0.672683;316.565358;9.792801
10;600;7.861860e-006;9.799725e+002;974.354754;0.537683;341.650243;7.760491
11;650;8.357410e-006;1.067774e+003;1061.690140;0.727855;368.452066;10.235669
12;700;8.846453e-006;1.156955e+003;1151.629345;0.743023;393.777807;7.574100
13;750;9.435665e-006;1.238628e+003;1233.425529;0.651356;420.612629;9.679149
14;800;1.003449e-005;1.322880e+003;1318.446442;0.732744;444.016387;10.025636
15;850;1.048247e-005;1.417938e+003;1411.163010;0.659593;469.617835;7.308989
16;900;1.084328e-005;1.506844e+003;1503.587901;0.640604;496.092274;11.584565
