Num,Voltage,Ileak[nA],CCE[a.u.],CCE2[a.u.],MPV[mV],Noise[mV],Error mu,Error mean
0,-900.0,-2.376426e-05,853.858036850921,853.858036850921,307.49748743718595,0.8940090017473132,0.49047028999497216,0.49047028999497216
1,-850.0,-2.225926e-05,786.9840223338914,786.9840223338914,287.0753768844221,0.8173177907990308,0.46823277158525256,0.46823277158525256
2,-800.0,-2.08269e-05,721.5166856504745,721.5166856504745,264.68341708542715,0.9508010376630868,0.49592691554650636,0.49592691554650636
3,-750.0,-1.941245e-05,649.9287906197652,649.9287906197652,241.2462311557789,1.0562414028988738,0.630648733490881,0.630648733490881
4,-700.0,-1.791047e-05,580.8358592964822,580.8358592964822,219.57788944723617,1.1630724642654025,0.4295633874888081,0.4295633874888081
5,-650.0,-1.656719e-05,524.9463316582912,524.9463316582912,200.321608040201,1.5830413037638054,0.45075886496725376,0.45075886496725376
6,-600.0,-1.525765e-05,475.684877721943,475.684877721943,182.35175879396985,1.560224892496053,0.39843337278067575,0.39843337278067575
7,-550.0,-1.381974e-05,425.2109614740367,425.2109614740367,162.73366834170855,1.5928703778450581,0.3833545563237946,0.3833545563237946
8,-500.0,-1.255431e-05,385.7833701842545,385.7833701842545,146.3718592964824,1.035564806351182,0.42313338387431093,0.42313338387431093
9,-450.0,-1.13481e-05,344.6828453378,344.6828453378,130.4924623115578,0.8307341921592402,0.36493585429523634,0.36493585429523634
10,-400.0,-1.009521e-05,294.00854941373524,294.00854941373524,115.17587939698493,1.322859970946061,0.4067941651065063,0.4067941651065063
11,-350.0,-9.550215e-06,257.92634282523727,257.92634282523727,101.90954773869346,1.3574001215528912,0.3851125074792471,0.3851125074792471
12,-300.0,-8.252737e-06,219.62471915131204,219.62471915131204,87.59798994974874,1.3198649556710358,0.3710970001128439,0.3710970001128439
13,-250.0,-7.082849e-06,177.74520603015065,177.74520603015065,72.92462311557789,2.1153840107126785,0.36744472273958484,0.36744472273958484
14,-200.0,-6.009415e-06,145.46960580681176,145.46960580681176,61.38693467336683,1.6824581179489497,0.3779816408397136,0.3779816408397136
15,-150.0,-4.886894e-06,113.33746063651587,113.33746063651587,48.040201005025125,1.4197172736136945,0.30625199247679696,0.30625199247679696
16,-100.0,-3.75388e-06,83.99442546063648,83.99442546063648,33.447236180904525,0.9136972511240028,0.33621378283527725,0.33621378283527725
