Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.069008e-006;2.224593e+002;225.115213;0.431697;73.255231;1.799383
1;150;1.112612e-005;2.990148e+002;302.165618;0.468415;100.465745;1.860543
2;200;1.309313e-005;3.780700e+002;381.427523;0.524065;129.674465;1.929282
3;250;1.476156e-005;4.370551e+002;440.541957;0.411207;146.754387;1.813310
4;300;1.632986e-005;5.311758e+002;536.608072;0.484778;183.797729;1.633444
5;350;1.785922e-005;6.031201e+002;609.022867;0.549088;209.157608;1.546983
6;400;1.946994e-005;6.681471e+002;674.094890;0.620211;230.539494;1.725149
7;450;2.105534e-005;7.329906e+002;738.650587;0.611044;251.161693;1.699194
8;500;2.250455e-005;7.964878e+002;801.823478;1.129859;269.076087;2.564410
9;550;2.402436e-005;8.477154e+002;852.579900;0.525823;279.095435;1.646544
10;600;2.540334e-005;9.237087e+002;928.562372;0.513093;301.556548;1.501927
11;650;2.669595e-005;1.004138e+003;1009.047614;0.553043;325.477414;1.789177
12;700;2.793926e-005;1.085880e+003;1091.180009;0.584248;350.458188;1.553404
13;750;2.933115e-005;1.172378e+003;1177.874661;0.914989;378.124934;2.088423
14;800;3.080503e-005;1.273679e+003;1281.157768;0.895111;416.232619;2.060311
15;850;3.206552e-005;1.306180e+003;1311.921159;0.688315;417.369504;1.808417
16;900;3.337925e-005;1.364853e+003;1370.952072;0.680950;436.119690;1.459645
