Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;5.133113e-006;1.812009e+002;183.024343;0.403129;62.539381;2.023095
1;150;6.646287e-006;2.459067e+002;248.067812;0.415954;88.031314;1.817340
2;200;7.997986e-006;3.092040e+002;311.814315;0.389287;111.515531;1.714316
3;250;9.237386e-006;3.709947e+002;373.938051;0.414742;135.436098;1.868164
4;300;1.043145e-005;4.349724e+002;438.919778;0.445254;159.336234;1.816396
5;350;1.149123e-005;4.965775e+002;501.071122;0.484736;182.332104;1.730139
6;400;1.270074e-005;5.577927e+002;562.528988;0.435575;206.919203;1.918334
7;450;1.384156e-005;6.164528e+002;621.634873;0.519281;229.882293;2.017629
8;500;1.488857e-005;6.702881e+002;675.943009;0.492469;250.147761;2.035427
9;550;1.591074e-005;7.296340e+002;735.786550;0.436376;272.145117;1.626575
10;600;1.708580e-005;7.935295e+002;800.106075;0.450716;294.249798;1.828732
11;650;1.824825e-005;8.591804e+002;866.295581;0.456694;317.225000;1.836593
12;700;1.936352e-005;9.272637e+002;934.522583;0.563412;341.860493;1.913947
13;750;2.048124e-005;9.910651e+002;998.950809;0.497923;367.200959;2.025676
14;800;2.162750e-005;1.050990e+003;1059.313133;0.560281;387.649858;1.894710
15;850;2.289697e-005;1.115584e+003;1124.019638;0.617366;406.777792;1.804484
16;900;2.411055e-005;1.192412e+003;1200.898747;0.596331;430.055295;1.929610
