Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.545585e-006;9.168557e+001;81.933948;0.657562;16.817994;10.159332
1;150;3.214493e-006;1.204917e+002;114.736941;0.818691;56.361074;9.737671
2;200;3.880182e-006;1.552701e+002;148.831786;0.776495;64.526013;8.877723
3;250;4.568114e-006;1.909835e+002;186.204182;0.689281;78.991287;9.521619
4;300;5.270553e-006;2.284619e+002;222.744809;0.613871;88.412842;9.038460
5;350;6.049258e-006;2.679001e+002;263.545844;0.701832;100.159925;7.986911
6;400;6.856602e-006;3.113868e+002;304.155141;0.772112;114.126234;9.656715
7;450;7.658699e-006;3.550423e+002;348.648815;0.675455;132.090348;9.720623
8;500;8.607492e-006;4.022699e+002;394.314593;0.768691;146.613087;10.629390
9;550;9.631244e-006;4.479098e+002;441.476099;0.721494;163.313369;9.726568
10;600;1.069122e-005;4.998096e+002;494.779442;0.722244;179.369141;13.349267
11;650;1.193496e-005;5.655651e+002;558.294315;0.823415;199.807508;13.514155
12;700;1.323265e-005;6.328021e+002;625.916490;0.730506;220.132688;13.591150
13;750;1.454845e-005;7.046933e+002;695.257821;0.803243;247.071453;11.886857
14;800;1.613099e-005;7.788010e+002;769.479190;0.769072;265.711304;11.171155
15;850;1.773648e-005;8.594715e+002;850.496198;0.706696;291.988442;8.194072
16;900;1.908613e-005;9.435872e+002;933.870300;0.698597;318.236108;8.459060
