Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;9.576588e-006;2.028955e+002;205.246241;0.461819;70.068767;1.736599
1;150;1.195722e-005;2.706746e+002;273.370823;0.461170;93.416261;1.837101
2;200;1.404075e-005;3.345582e+002;337.813487;0.494509;115.491654;1.847667
3;250;1.621305e-005;3.991212e+002;402.549413;0.454973;138.471899;1.521214
4;300;1.824434e-005;4.625173e+002;466.332659;0.485025;160.513518;1.741221
5;350;1.990149e-005;5.238442e+002;528.373347;0.416873;182.181259;1.596883
6;400;2.166018e-005;5.822211e+002;586.884221;0.503281;201.730254;1.875849
7;450;2.344022e-005;6.475475e+002;652.658270;0.503848;223.687488;1.827198
8;500;2.550854e-005;7.123427e+002;717.878664;0.453267;245.072362;1.641968
9;550;2.740303e-005;7.805051e+002;786.194555;0.598102;266.579559;1.777677
10;600;2.931922e-005;8.540184e+002;861.131493;0.557655;290.008857;1.832984
11;650;3.119394e-005;9.273215e+002;933.621681;0.579013;313.608928;1.698948
12;700;3.291627e-005;1.001416e+003;1008.014881;0.645786;336.456904;1.532649
13;750;3.504280e-005;1.074467e+003;1081.565281;0.638393;358.846231;1.819003
14;800;3.674896e-005;1.144331e+003;1151.832159;0.634534;380.020905;1.781498
15;850;3.865169e-005;1.208837e+003;1216.259563;0.677203;399.516290;1.634045
16;900;4.083495e-005;1.281283e+003;1289.306880;0.750952;421.643172;1.886210
