Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;1.358690e-006;9.424615e+001;93.045849;0.704548;8.279689;12.635791
1;150;1.732998e-006;1.317153e+002;131.030274;0.713977;63.335289;15.612372
2;200;2.101196e-006;1.701838e+002;168.679315;0.626761;77.552539;13.296218
3;250;2.488601e-006;2.131287e+002;211.444272;0.608408;87.007918;13.336712
4;300;2.890000e-006;2.557019e+002;253.390843;0.661495;102.071029;11.942133
5;350;3.333137e-006;2.999593e+002;297.940336;0.668248;113.383741;11.380213
6;400;3.807220e-006;3.501775e+002;346.831984;0.713046;129.468693;10.078220
7;450;4.310910e-006;4.012553e+002;397.585870;0.652732;148.519943;11.037790
8;500;4.953356e-006;4.580470e+002;453.014083;0.818733;165.078297;13.192336
9;550;5.715615e-006;5.225164e+002;515.587023;0.781404;185.729399;13.752001
10;600;6.646659e-006;5.905047e+002;585.381353;0.740702;206.532364;11.547820
11;650;7.751646e-006;6.695513e+002;662.657635;0.670064;232.556087;10.621598
12;700;9.084619e-006;7.585005e+002;751.596979;0.684642;256.939586;13.654535
13;750;1.068852e-005;8.594116e+002;849.716705;0.769700;284.398200;12.383047
14;800;1.248996e-005;9.720184e+002;961.347675;0.807398;319.412474;13.953167
15;850;1.451047e-005;1.094171e+003;1082.790660;0.881721;355.469449;12.276767
16;900;1.644455e-005;1.238176e+003;1223.202165;0.826824;391.558384;11.202836
