Num;Voltage;Ileak[nA];CCE[a.u.];CCE2[a.u.];CCE2err[a.u.];MPV[mV];Noise[mV]
0;100;2.111884e-006;8.151402e+001;79.981706;0.719736;-64.244748;15.870378
1;150;2.695435e-006;1.089945e+002;106.795715;0.670473;47.335464;13.103816
2;200;3.279959e-006;1.418311e+002;140.013542;0.677177;53.783379;14.804104
3;250;3.886823e-006;1.742790e+002;172.752467;0.649359;76.312990;11.922114
4;300;4.563877e-006;2.070290e+002;205.635642;0.689995;92.648705;15.284974
5;350;5.245870e-006;2.456707e+002;244.129480;0.700183;102.667241;12.968880
6;400;5.987577e-006;2.903213e+002;288.304026;0.636432;114.199204;11.774538
7;450;6.890791e-006;3.348864e+002;333.050204;0.649686;127.949429;11.443411
8;500;7.853104e-006;3.861111e+002;384.843897;0.738407;148.458222;12.105051
9;550;8.919261e-006;4.435855e+002;441.099248;0.678455;163.307766;13.281841
10;600;1.021314e-005;5.070498e+002;505.261175;0.705705;185.842720;9.444640
11;650;1.163380e-005;5.765463e+002;572.727505;0.663234;208.304447;9.739653
12;700;1.316599e-005;6.507943e+002;646.219431;0.668997;233.412032;12.518712
13;750;1.490038e-005;7.281492e+002;724.041132;0.775105;255.237086;9.667815
14;800;1.679950e-005;8.149104e+002;809.137856;0.740698;280.269474;8.772009
15;850;1.893670e-005;9.173712e+002;909.676295;0.667417;311.115985;10.238716
16;900;2.122456e-005;1.033169e+003;1025.004656;0.955144;346.487227;9.032711
